ticker,episode_id,signal_date,last_observed_session,source_regime,SECTOR_RS_DAMAGE_DELTA_4W,TREND_QUALITY_DELTA_4W,PARTICIPATION_WEAKENING_DELTA_4W,MARKET_STRESS_DELTA_4W,path_label,mae_126d,mfe_126d,terminal_return_126d,low_before_high,recovered_after_low,time_to_low_sessions,time_to_high_sessions,outcome_end,sector_etf
AFL,AFL-V61-004,2019-02-20,2019-02-20,HEALTHY_RUSH,-0.016736744634979317,0.04514847519186427,-0.3201820009993163,-0.4496214408605661,CONTINUATION,-0.011604419156652668,0.16421067568718062,0.06674275379142514,True,True,12,99,2019-08-20,XLF
AFL,AFL-V61-005,2019-05-21,2019-05-21,HEALTHY_RUSH,-0.08583403036045456,-0.0018421472308706166,-0.582348388663287,0.051413631894318065,TEMPORARY_PULLBACK,-0.06430926165371942,0.09509169201564904,0.05236178849941009,False,True,66,36,2019-11-18,XLF
AFL,AFL-V61-006,2021-04-22,2021-04-22,HEALTHY_RUSH,-0.009796509344535131,-0.023627884418928047,0.16439500323291834,-0.013648246723787116,CONTINUATION,-0.018697400238726125,0.09290546368957275,0.07857276119039325,False,True,105,80,2021-10-20,XLF
AFL,AFL-V61-007,2022-01-12,2022-01-12,HEALTHY_RUSH,0.0,0.08782535222150512,-0.034285851980912746,0.02218186492853913,STRUCTURAL_BREAK,-0.1518047537973395,0.05837628767555891,-0.13100382908058283,False,False,107,67,2022-07-15,XLF
AFL,AFL-V61-008,2022-04-18,2022-04-18,HEALTHY_RUSH,-0.029032794360851044,-0.0011085805353657774,-0.4500678421850154,0.39252877381572404,LARGE_PULLBACK,-0.1851333970928728,0.0167888749633196,-0.07743907889464008,False,True,42,2,2022-10-17,XLF
AFL,AFL-V61-009,2022-11-30,2022-11-30,HEALTHY_RUSH,-0.007626889580526264,0.3060479326179901,-0.08977665828323889,-0.07123970618393549,LARGE_PULLBACK,-0.14355104572219224,0.02655353401931615,-0.06263389957967547,False,True,71,25,2023-06-02,XLF
AFL,AFL-V61-010,2023-09-19,2023-09-19,HEALTHY_RUSH,-0.002910050289028021,0.21702931480319831,-0.049493834535067754,-0.01829190184952298,CONTINUATION,-0.025074134994015673,0.11379706403499101,0.11105115749810768,True,True,10,91,2024-03-20,XLF
AFL,AFL-V61-011,2024-03-20,2024-03-20,HEALTHY_RUSH,-0.10455973765755044,-0.1990595244365767,-0.2559816590902133,0.04071978372960601,TEMPORARY_PULLBACK,-0.06283819017561676,0.3139132082967808,0.28275698480146616,True,True,15,115,2024-09-19,XLF
AFL,AFL-V61-012,2024-05-20,2024-05-20,HEALTHY_RUSH,-0.06591056863083145,0.06665710977795924,0.028004737780760944,-0.05447645682772431,CONTINUATION,-0.004702488240414304,0.32827777354442844,0.291169734842027,True,True,3,95,2024-11-18,XLF
AIG,AIG-V61-001,2021-05-24,2021-05-24,HEALTHY_RUSH,-0.020996014209817337,0.03739925322786286,-0.13755627362090533,0.005135287491087742,LARGE_PULLBACK,-0.12996000800398566,0.19162535435386419,0.07203366079206575,True,True,31,114,2021-11-19,XLF
AIG,AIG-V61-002,2021-09-08,2021-09-08,HEALTHY_RUSH,-0.03882451226477701,0.00799421902431341,-0.1777881367117249,-0.056630609758352345,TEMPORARY_PULLBACK,-0.05079629915643902,0.16598526542425374,0.07589648190078191,True,True,59,118,2022-03-09,XLF
AIG,AIG-V61-003,2022-02-25,2022-02-25,HEALTHY_RUSH,-0.037032187252902915,0.0661322260276489,0.14114246646216824,0.4427668500333889,STRUCTURAL_BREAK,-0.22439148340055848,0.02650959430281552,-0.15102745465241973,False,False,95,20,2022-08-26,XLF
AIG,AIG-V61-004,2023-01-17,2023-01-17,HEALTHY_RUSH,0.050004065688465715,0.15592753595052955,0.28940637200534836,-0.45012380529546153,LARGE_PULLBACK,-0.2556166849100886,0.003135720517411622,-0.06078237170781098,False,False,46,7,2023-07-19,XLF
AIG,AIG-V61-005,2023-12-15,2023-12-15,HEALTHY_RUSH,0.03826427011149347,0.02352373533502916,0.023050382352024668,-0.015648037949942323,CONTINUATION,0.006816917184927496,0.2259336732619719,0.13448734247820293,True,True,1,105,2024-06-18,XLF
AIG,AIG-V61-006,2025-03-28,2025-03-28,HEALTHY_RUSH,0.012376230163973823,0.16525679183886288,0.40749431060561736,0.5087433224016312,TEMPORARY_PULLBACK,-0.07912154077031242,0.049031258173552805,-0.057989845283222374,False,True,90,3,2025-09-29,XLF
AIZ,AIZ-V61-001,2019-11-08,2019-11-08,HEALTHY_RUSH,0.04494144974915604,-0.05147753427096946,0.5334518417011492,-0.057861227336845567,STRUCTURAL_BREAK,-0.37605962592820197,0.10096082517884608,-0.2775918602201106,False,False,88,66,2020-05-12,XLF
AIZ,AIZ-V61-002,2020-02-11,2020-02-11,HEALTHY_RUSH,-0.04258298980708686,-0.017560752070879482,0.0010080538565097885,0.05355600772036856,LARGE_PULLBACK,-0.42146354554735654,0.020844296600898593,-0.09529514001671036,False,False,25,3,2020-08-11,XLF
AIZ,AIZ-V61-003,2021-04-21,2021-04-21,HEALTHY_RUSH,-0.02307834097680095,0.04754191162347321,0.06530624938024965,-0.013648246723787116,CONTINUATION,-0.027290330739358715,0.10770510477424233,0.05773432314830851,True,True,41,97,2021-10-19,XLF
AIZ,AIZ-V61-004,2024-11-15,2024-11-15,HEALTHY_RUSH,-0.058500244844355676,0.17622483805610678,-0.17243711588674793,-0.03683198718649472,STRUCTURAL_BREAK,-0.17262320508784545,0.04505973064173019,-0.11323858791329133,False,False,96,7,2025-05-21,XLF
AJG,AJG-V61-001,2017-02-15,2017-02-15,NORMAL_RUSH,-0.12615865000016813,0.1290585225352745,0.5293055640776068,-0.004445534001785144,UNRESOLVED,-0.012766296742692473,0.07903948142032613,0.06995822544406338,True,True,60,113,2017-08-16,XLF
AJG,AJG-V61-002,2017-06-21,2017-06-21,HEALTHY_RUSH,-0.005561000485932999,-0.025519837490209918,-0.44611142347865157,-0.008802237304814737,CONTINUATION,-0.024006936246634858,0.16453054604616968,0.12640068399075544,True,True,4,115,2017-12-19,XLF
AJG,AJG-V61-003,2017-09-20,2017-09-20,HEALTHY_RUSH,-0.022884292656157212,0.21323500605614099,-0.5950676401941933,-0.010906563002898183,CONTINUATION,-0.000823568697236321,0.21039204412743095,0.1427311191879035,True,True,1,117,2018-03-22,XLF
AJG,AJG-V61-004,2018-02-21,2018-02-21,HEALTHY_RUSH,-0.0996996265682073,-0.031213061914737827,0.05505768815611702,0.3026473105338689,UNRESOLVED,-0.0486458034684627,0.06283774927109653,0.06283774927109653,True,True,88,126,2018-08-21,XLF
AJG,AJG-V61-005,2018-09-24,2018-09-24,HEALTHY_RUSH,0.012769061578710383,0.44815561076369803,0.017867167984435495,-0.01234406369216462,TEMPORARY_PULLBACK,-0.07699727128402134,0.08035417888653207,0.05210769792533987,True,True,63,108,2019-03-27,XLF
AJG,AJG-V61-006,2019-06-12,2019-06-12,HEALTHY_RUSH,-0.020751741916486433,0.264931455368174,0.14310150526399795,0.1114464539816709,CONTINUATION,-0.035115686643974686,0.08360880904398593,0.08050111039342522,True,True,10,125,2019-12-10,XLF
AJG,AJG-V61-007,2019-12-11,2019-12-11,HEALTHY_RUSH,-0.06869277122989947,-0.06356026824020877,0.12226315582204128,-0.13734388420827107,LARGE_PULLBACK,-0.2743502603229929,0.1558661011390221,0.018291026089175766,False,True,69,44,2020-06-12,XLF
AJG,AJG-V61-008,2020-12-09,2020-12-09,HEALTHY_RUSH,0.10445751823164451,0.06006794398055271,0.24672127063003166,-0.024698457588318012,CONTINUATION,-0.03719795691428418,0.29176959100871036,0.2398529940140799,True,True,32,102,2021-06-11,XLF
AJG,AJG-V61-009,2021-04-22,2021-04-22,HEALTHY_RUSH,-0.22652960988887183,-0.009503190015748064,-0.17899283230398852,-0.013648246723787116,CONTINUATION,-0.003082506335308155,0.2033738733139454,0.20049251849497085,True,True,2,123,2021-10-20,XLF
AJG,AJG-V61-010,2021-09-22,2021-09-22,HEALTHY_RUSH,-0.034844540452581674,-0.20328235332487388,-0.25852524731387516,0.01964734034896512,CONTINUATION,-0.018099020716696335,0.1291727302401644,0.0904740383090723,True,True,6,66,2022-03-23,XLF
AJG,AJG-V61-011,2022-04-20,2022-04-20,HEALTHY_RUSH,-0.013074764035441833,0.048727781517626356,-0.33396188852483033,0.39252877381572404,LARGE_PULLBACK,-0.18692168278028432,0.04475501157067918,-0.02598879778189045,True,True,40,83,2022-10-19,XLF
AJG,AJG-V61-012,2022-11-30,2022-11-30,HEALTHY_RUSH,-0.0006328718827963709,0.07810296806767358,-0.1161689299066011,-0.07123970618393549,LARGE_PULLBACK,-0.1056885105389157,0.10403933270922794,0.04155145815856498,True,True,71,112,2023-06-02,XLF
AJG,AJG-V61-013,2023-05-16,2023-05-16,HEALTHY_RUSH,-0.012028318325595366,0.150601629898792,0.3910603011685373,-0.01599487038509284,TEMPORARY_PULLBACK,-0.07686274822718553,0.14993819735523584,0.13080886393530444,True,True,10,124,2023-11-14,XLF
AJG,AJG-V61-014,2023-09-20,2023-09-20,HEALTHY_RUSH,-0.00318516453643225,0.00343922545606401,-0.3531383857021419,-0.01829190184952298,TEMPORARY_PULLBACK,-0.06201285526147837,0.09304812082237879,0.06925379105299734,True,True,64,125,2024-03-21,XLF
AJG,AJG-V61-015,2023-11-17,2023-11-17,HEALTHY_RUSH,0.04921383634596066,0.11604459878314355,-0.259819458163233,-0.03536286604734956,LARGE_PULLBACK,-0.10122144325549964,0.05542177243757229,0.05542177243757229,True,True,22,126,2024-05-21,XLF
AJG,AJG-V61-016,2024-08-16,2024-08-16,HEALTHY_RUSH,0.02913018974175019,0.05703808899684404,-0.3765984686411612,0.11942651750664952,CONTINUATION,-0.02967034504355326,0.15715023037421005,0.15281819253771567,True,True,24,123,2025-02-19,XLF
AJG,AJG-V61-017,2025-03-06,2025-03-06,HEALTHY_RUSH,-0.044139692573570866,0.301027448034323,-0.2643866882360122,0.010607618285941506,STRUCTURAL_BREAK,-0.16057165980835653,0.028213421768932934,-0.11431511822012574,False,False,102,60,2025-09-05,XLF
AKAM,AKAM-V61-001,2018-02-20,2018-02-20,HEALTHY_RUSH,-0.0296565041297705,0.0371099987576583,-0.6363715615020558,0.3026473105338689,CONTINUATION,-0.007787878780399549,0.2367830760160421,0.08596683823346662,True,True,2,82,2018-08-20,XLK
AKAM,AKAM-V61-002,2018-05-21,2018-05-21,HEALTHY_RUSH,0.0005187576953129547,-0.07121667883947891,-0.1364273591483606,-0.07172565974653672,LARGE_PULLBACK,-0.19775044614086335,0.08004188887834851,-0.08618880995675793,False,False,100,19,2018-11-16,XLK
AKAM,AKAM-V61-003,2019-07-15,2019-07-15,HEALTHY_RUSH,0.020795189217864163,-0.00552375708211994,-0.5280655118548092,-0.03792996474700422,CONTINUATION,-0.009704055926213595,0.13429973554755392,0.13429973554755392,True,True,5,126,2020-01-13,XLK
AKAM,AKAM-V61-004,2020-02-06,2020-02-06,HEALTHY_RUSH,-0.1418382205889286,0.03400949375648621,-0.3398284946396041,0.03538192020411567,LARGE_PULLBACK,-0.17431660063605603,0.18865396106647325,0.12614753723310979,True,True,24,113,2020-08-06,XLK
AKAM,AKAM-V61-005,2020-07-07,2020-07-07,HEALTHY_RUSH,-0.18673783711285563,-0.03735874163585451,-0.1045040253585703,0.024254185659907612,LARGE_PULLBACK,-0.14290863366472017,0.07740129786299854,-0.050099162278454235,False,False,82,41,2021-01-05,XLK
AKAM,AKAM-V61-006,2024-02-13,2024-02-13,HEALTHY_RUSH,-0.020373141482626478,0.043158152177401155,-0.3666610145123393,-0.05595337287412022,STRUCTURAL_BREAK,-0.29428230457996685,-0.08196721108278004,-0.20247900129800156,False,False,91,1,2024-08-14,XLK
ALB,ALB-V61-001,2016-03-14,2016-03-14,NORMAL_RUSH,-0.060785990111710264,0.018563285122903284,-0.07227004388068542,-0.4874011557430716,CONTINUATION,-0.013829099334918937,0.4487202832027537,0.2951848815424394,True,True,1,89,2016-09-12,XLB
ALB,ALB-V61-002,2016-10-11,2016-10-11,NORMAL_RUSH,-0.0805853024423957,-0.2594961162489813,-0.013310538056159463,-0.18363235003894218,TEMPORARY_PULLBACK,-0.056779637992950605,0.3080990251715894,0.28235802415351197,True,True,24,108,2017-04-12,XLB
ALB,ALB-V61-003,2016-12-09,2016-12-09,NORMAL_RUSH,-0.056388114557898605,-0.0014236797530507994,-0.31632095987544584,-0.04164776755470313,CONTINUATION,-0.04765180622938714,0.2807076437473064,0.25390806956309575,True,True,14,124,2017-06-13,XLB
ALB,ALB-V61-004,2020-11-16,2020-11-16,HEALTHY_RUSH,-0.07062128213101349,-0.03548209725093965,-0.4632518416453558,-0.0049706732519699814,CONTINUATION,-0.024201127708667003,0.44082908037032253,0.2240863959197743,True,True,3,42,2021-05-19,XLB
ALB,ALB-V61-005,2021-05-19,2021-05-19,HEALTHY_RUSH,-0.15943814034474957,-0.2428328742953545,0.14502989710661734,0.004070736378965545,CONTINUATION,0.006433971917446213,0.7811847799724183,0.7424938974422719,True,True,1,120,2021-11-16,XLB
ALB,ALB-V61-006,2022-09-09,2022-09-09,HEALTHY_RUSH,0.0,0.03085780304944774,0.184606180785925,0.047948096374227034,STRUCTURAL_BREAK,-0.2853553548127943,0.08465940563518903,-0.2554726420809056,False,False,76,45,2023-03-13,XLB
ALB,ALB-V61-007,2022-11-08,2022-11-08,HEALTHY_RUSH,0.04014010171117044,-0.10156918958152261,-0.0733901446302848,-0.02769705019664237,STRUCTURAL_BREAK,-0.43299352210341113,0.06329835817676233,-0.34901315364127417,False,False,120,3,2023-05-11,XLB
ALB,ALB-V61-008,2026-01-14,2026-01-14,CROWDED_RUSH,0.01454100761520527,0.004242846157512359,0.0027774361825689264,0.0025243704980262016,STRUCTURAL_BREAK,-0.32378693216436494,0.21742684514592026,-0.31631496620585253,False,False,125,63,2026-07-17,XLB
ALGN,ALGN-V61-001,2016-05-12,2016-05-12,NORMAL_RUSH,-0.025121030985303383,0.27153465406326016,-0.0018537269629419068,-0.0676897529161343,CONTINUATION,0.00316954379467993,0.2716587343974688,0.20021124915137722,True,True,3,81,2016-11-09,XLV
ALGN,ALGN-V61-002,2016-12-15,2016-12-15,NORMAL_RUSH,-0.0017315381678411068,-0.10415543597471222,0.1584287089426836,-0.04164776755470313,LARGE_PULLBACK,-0.1026228541828833,0.5141120220203537,0.49296900345162675,True,True,29,119,2017-06-19,XLV
ALGN,ALGN-V61-003,2017-03-21,2017-03-21,HEALTHY_RUSH,-0.06126941805396302,0.35652549668328437,-0.23171545432222904,0.00716450724661392,CONTINUATION,0.008373854854108131,0.6958400897714407,0.685395252520697,True,True,1,125,2017-09-19,XLV
ALGN,ALGN-V61-004,2018-06-11,2018-06-11,HEALTHY_RUSH,0.016709996917346093,0.35772665142395466,-0.2735828972156576,-0.03502721098031503,STRUCTURAL_BREAK,-0.41329930176811414,0.1278269093479949,-0.3781999707046265,False,False,113,74,2018-12-10,XLV
ALGN,ALGN-V61-005,2020-12-22,2020-12-22,NORMAL_RUSH,-0.09099551140281137,0.06832776046183531,-0.6175558754597881,-0.04032800634703093,TEMPORARY_PULLBACK,-0.07551392603044293,0.1587244984630929,0.15058048724237283,True,True,50,85,2021-06-24,XLV
ALGN,ALGN-V61-006,2021-09-09,2021-09-09,HEALTHY_RUSH,-0.0040851558168746305,0.30255520194123076,-0.17042957470476516,-0.056630609758352345,STRUCTURAL_BREAK,-0.4286834911848487,0.00258807693949592,-0.4079238828941678,False,False,124,5,2022-03-10,XLV
ALL,ALL-V61-001,2017-02-21,2017-02-21,NORMAL_RUSH,-0.06732717320505244,0.1579008328101662,-0.46951154066185974,-0.006543013344720573,CONTINUATION,-0.0064759161680880695,0.18514547732646114,0.16036628066032899,True,True,42,118,2017-08-21,XLF
ALL,ALL-V61-002,2017-12-04,2017-12-04,HEALTHY_RUSH,-0.017994351740044046,-0.017491210907069843,-0.36331790898287575,-0.014151630742365105,LARGE_PULLBACK,-0.1308627758320683,0.0124494228348202,-0.09346076453143315,False,False,45,17,2018-06-06,XLF
ALL,ALL-V61-003,2021-05-13,2021-05-13,HEALTHY_RUSH,-0.12341805223512226,0.01640815487779268,-0.17429673920742558,-0.03620153565609066,STRUCTURAL_BREAK,-0.16038975341833495,0.012652765219768547,-0.16038975341833495,False,False,126,1,2021-11-10,XLF
ALL,ALL-V61-004,2024-02-01,2024-02-01,HEALTHY_RUSH,-0.060342765409805654,0.07997528705385826,-0.6815429234295745,-0.060571899529636666,CONTINUATION,-0.0008966813384190253,0.14866091717170593,0.1450349431761926,True,True,20,125,2024-08-02,XLF
ALL,ALL-V61-005,2024-04-03,2024-04-03,HEALTHY_RUSH,-0.06319383650863863,-0.01856357559493993,-0.5182937784465197,-0.0001553747251854115,TEMPORARY_PULLBACK,-0.08920080303569466,0.12399821794170762,0.1084396717880487,True,True,51,119,2024-10-02,XLF
ALL,ALL-V61-006,2024-09-16,2024-09-16,HEALTHY_RUSH,-0.024320218913820302,0.09653374835252226,-0.14058579192191506,0.009837585061229698,CONTINUATION,-0.04885602290162061,0.11297822167041849,0.08527285607852764,True,True,15,124,2025-03-19,XLF
AMAT,AMAT-V61-001,2016-06-21,2016-06-21,NORMAL_RUSH,0.02797671715605654,0.28222749090895405,-0.03415986452063742,-0.07726800976208728,TEMPORARY_PULLBACK,-0.06462456203173783,0.396557525062156,0.3703665586994165,True,True,4,124,2016-12-19,XLK
AMAT,AMAT-V61-002,2016-11-17,2016-11-17,NORMAL_RUSH,-0.042673140683497035,-0.14467611676842784,-0.12614041072296106,0.03320447616661025,CONTINUATION,-0.01736681680967933,0.47553246132349725,0.46440098807368324,True,True,9,122,2017-05-22,XLK
AMAT,AMAT-V61-003,2017-09-20,2017-09-20,HEALTHY_RUSH,-0.04239396340810808,-0.1564293680008637,-0.5027562000578903,-0.010906563002898183,CONTINUATION,-0.030711685940916222,0.307684260892765,0.2514375153609527,True,True,97,117,2018-03-22,XLK
AMAT,AMAT-V61-004,2020-12-15,2020-12-15,HEALTHY_RUSH,0.0,0.19742048971523962,-0.39757265900499944,-0.010789411522173609,TEMPORARY_PULLBACK,-0.05018636044136249,0.6200010231176392,0.5578296775174874,True,True,6,74,2021-06-17,XLK
AMAT,AMAT-V61-005,2021-09-16,2021-09-16,HEALTHY_RUSH,-0.08620220242381005,-0.32332487595291703,0.13003503812449516,0.028265439214355627,LARGE_PULLBACK,-0.1697706468685981,0.16086851255023316,-0.08084240901216566,False,False,118,84,2022-03-17,XLK
AMAT,AMAT-V61-006,2024-03-20,2024-03-20,HEALTHY_RUSH,0.05991513415102334,0.2515766648904826,0.2047203123710336,0.04071978372960601,LARGE_PULLBACK,-0.1446205997911737,0.2456592723447053,-0.03712909061224301,False,False,117,76,2024-09-19,XLK
AMAT,AMAT-V61-007,2024-05-20,2024-05-20,HEALTHY_RUSH,-0.016373321425199094,-0.05739646826210221,-0.4012309013640999,-0.05447645682772431,STRUCTURAL_BREAK,-0.22931510638434283,0.16133156770603563,-0.22087266795066118,False,False,125,34,2024-11-18,XLK
AMAT,AMAT-V61-008,2025-12-01,2025-12-01,HEALTHY_RUSH,-0.032570042882185346,0.05093619283476114,-0.07719083825945192,0.07462061339691763,CONTINUATION,-0.025436721709071075,0.9706294006552119,0.9706294006552119,True,True,12,126,2026-06-03,XLK
AMD,AMD-V61-001,2016-04-13,2016-04-13,NORMAL_RUSH,-0.10413326961453251,0.04764519170402004,0.1523134728593664,-0.025791883794188897,TEMPORARY_PULLBACK,-0.06428573895918399,1.7392857883877566,1.3214286112244906,True,True,4,92,2016-10-11,XLK
AMD,AMD-V61-002,2018-07-31,2018-07-31,HEALTHY_RUSH,-0.1043862908573796,0.3871044146801915,-0.1390490872267245,-0.09608046074261445,TEMPORARY_PULLBACK,-0.091653044589866,0.7850519019533091,0.33169666975099465,False,True,101,32,2019-01-31,XLK
AMD,AMD-V61-003,2019-07-22,2019-07-22,HEALTHY_RUSH,-0.09057559161806195,-0.00010659179741501212,-0.04809526074389516,0.01964035965424807,LARGE_PULLBACK,-0.14794517279622876,0.5540335347845144,0.5540335347845144,True,True,10,126,2020-01-21,XLK
AMD,AMD-V61-004,2019-11-25,2019-11-25,HEALTHY_RUSH,-0.06601106383578936,0.1068023623985499,-0.08427421059102891,-0.167475008219091,CONTINUATION,-0.027142543730305446,0.4802714292070944,0.3003267274113952,False,True,75,57,2020-05-28,XLK
AMD,AMD-V61-005,2020-04-29,2020-04-29,HEALTHY_RUSH,0.018497570338651625,-0.1912943008704836,-0.08224401991596943,-0.0878520739917118,TEMPORARY_PULLBACK,-0.07044351081935385,0.7178531600387248,0.46999622568951627,True,True,2,87,2020-10-27,XLK
AMD,AMD-V61-006,2020-07-29,2020-07-29,HEALTHY_RUSH,-0.31825086112519085,0.18877966256152534,-0.3536916172592106,-0.055749188472521805,CONTINUATION,-0.01826783357682049,0.27809179495092606,0.1502168596371889,True,True,67,114,2021-01-28,XLK
AMD,AMD-V61-007,2021-08-04,2021-08-04,HEALTHY_RUSH,-0.00664698227275351,0.09995192947024356,-0.007048019220682988,0.026781211737730737,LARGE_PULLBACK,-0.15517387242225456,0.36322310629753773,0.033594389275245495,True,True,42,81,2022-02-02,XLK
AMD,AMD-V61-008,2021-11-12,2021-11-12,HEALTHY_RUSH,-0.062060658433929605,0.03481492050585522,-0.05064471598584444,-0.01862010631733338,STRUCTURAL_BREAK,-0.425857028842479,0.09480021879018286,-0.3627696379583595,False,False,113,10,2022-05-16,XLK
AMD,AMD-V61-009,2024-03-13,2024-03-13,HEALTHY_RUSH,-0.04836202931986433,0.11024144435788452,0.22557591034543623,0.032923176408085564,STRUCTURAL_BREAK,-0.339442463033341,-0.019148805525422197,-0.22598691161821594,False,False,101,2,2024-09-12,XLK
AMD,AMD-V61-010,2025-11-04,2025-11-04,NORMAL_RUSH,-0.16961259510642557,-0.008996915499816294,-0.18360075582096677,0.045312459028584336,LARGE_PULLBACK,-0.23635275131896205,0.6852229929046538,0.6335132430958166,True,True,80,125,2026-05-07,XLK
AME,AME-V61-001,2017-05-26,2017-05-26,HEALTHY_RUSH,0.00996133850058678,0.001402742524329037,-0.13403659142049468,0.0044021479700524085,CONTINUATION,-0.012861188128905354,0.1641300956566838,0.1572102059322824,True,True,23,123,2017-11-24,XLI
AME,AME-V61-002,2017-09-26,2017-09-26,HEALTHY_RUSH,0.01134583889409213,-0.035280167332207846,-0.37910995185292495,-0.009322757155146903,CONTINUATION,0.0019870607003700247,0.20635983021673,0.14916954760425183,True,True,2,118,2018-03-28,XLI
AME,AME-V61-003,2019-04-11,2019-04-11,HEALTHY_RUSH,8.7863847291203e-05,0.5217070195194133,-0.19635419573443677,-0.18837932202023477,CONTINUATION,-0.03431655065149508,0.08798353917435997,0.04046842404901896,True,True,34,55,2019-10-10,XLI
