event_id,cik,accession_number,form,filing_date,matched_items,blocker,evidence_route,same_cik_anchor_count,earliest_same_cik_anchor_date,latest_same_cik_anchor_date,filing_index_url,primary_document_url
SEC8K-0001362310-09-001156,0001069202,0001362310-09-001156,8-K,2009-02-05,2.05,FORM_8K_COVER_PREDATES_REQUIRED_TRADING_SYMBOL_FIELD,PRE_SYMBOL_FIELD_HISTORICAL_MASTER_REQUIRED,0,,,https://www.sec.gov/Archives/edgar/data/1069202/000136231009001156/0001362310-09-001156-index.html,https://www.sec.gov/Archives/edgar/data/1069202/000136231009001156/c80220e8vk.htm
SEC8K-0001104659-09-006611,0001001250,0001104659-09-006611,8-K,2009-02-05,2.05,FORM_8K_COVER_PREDATES_REQUIRED_TRADING_SYMBOL_FIELD,PRE_SYMBOL_FIELD_SAME_CIK_ANCHOR_REVIEW,13,2019-06-13,2026-07-07,https://www.sec.gov/Archives/edgar/data/1001250/000110465909006611/0001104659-09-006611-index.html,https://www.sec.gov/Archives/edgar/data/1001250/000110465909006611/a09-4626_28k.htm
SEC8K-0001104659-09-010155,0001090872,0001104659-09-010155,8-K,2009-02-17,2.05,FORM_8K_COVER_PREDATES_REQUIRED_TRADING_SYMBOL_FIELD,PRE_SYMBOL_FIELD_HISTORICAL_MASTER_REQUIRED,0,,,https://www.sec.gov/Archives/edgar/data/1090872/000110465909010155/0001104659-09-010155-index.html,https://www.sec.gov/Archives/edgar/data/1090872/000110465909010155/a09-5706_18k.htm
SEC8K-0000922224-09-000017,0000922224,0000922224-09-000017,8-K,2009-02-24,2.05,FORM_8K_COVER_PREDATES_REQUIRED_TRADING_SYMBOL_FIELD,PRE_SYMBOL_FIELD_SAME_CIK_ANCHOR_REVIEW,1,2021-03-18,2021-03-18,https://www.sec.gov/Archives/edgar/data/922224/000092222409000017/0000922224-09-000017-index.html,https://www.sec.gov/Archives/edgar/data/922224/000092222409000017/form8k.htm
SEC8K-0000723125-09-000010,0000723125,0000723125-09-000010,8-K,2009-02-25,2.05,FORM_8K_COVER_PREDATES_REQUIRED_TRADING_SYMBOL_FIELD,PRE_SYMBOL_FIELD_SAME_CIK_ANCHOR_REVIEW,1,2022-12-21,2022-12-21,https://www.sec.gov/Archives/edgar/data/723125/000072312509000010/0000723125-09-000010-index.html,https://www.sec.gov/Archives/edgar/data/723125/000072312509000010/form8k-feb09.htm
SEC8K-0000950129-09-000661,0000823768,0000950129-09-000661,8-K,2009-02-27,2.06,FORM_8K_COVER_PREDATES_REQUIRED_TRADING_SYMBOL_FIELD,PRE_SYMBOL_FIELD_SAME_CIK_ANCHOR_REVIEW,1,2020-07-15,2020-07-15,https://www.sec.gov/Archives/edgar/data/823768/000095012909000661/0000950129-09-000661-index.html,https://www.sec.gov/Archives/edgar/data/823768/000095012909000661/h65967e8vk.htm
SEC8K-0001104659-09-013879,0000001800,0001104659-09-013879,8-K,2009-03-03,2.04,FORM_8K_COVER_PREDATES_REQUIRED_TRADING_SYMBOL_FIELD,PRE_SYMBOL_FIELD_SAME_CIK_ANCHOR_REVIEW,2,2019-12-19,2021-06-03,https://www.sec.gov/Archives/edgar/data/1800/000110465909013879/0001104659-09-013879-index.html,https://www.sec.gov/Archives/edgar/data/1800/000110465909013879/a09-5758_18k.htm
SEC8K-0001157523-09-001899,0000936395,0001157523-09-001899,8-K,2009-03-05,2.05,FORM_8K_COVER_PREDATES_REQUIRED_TRADING_SYMBOL_FIELD,PRE_SYMBOL_FIELD_HISTORICAL_MASTER_REQUIRED,0,,,https://www.sec.gov/Archives/edgar/data/936395/000115752309001899/0001157523-09-001899-index.html,https://www.sec.gov/Archives/edgar/data/936395/000115752309001899/a5910397.htm
SEC8K-0001362310-09-003506,0000866374,0001362310-09-003506,8-K,2009-03-10,2.05|2.06,FORM_8K_COVER_PREDATES_REQUIRED_TRADING_SYMBOL_FIELD,PRE_SYMBOL_FIELD_SAME_CIK_ANCHOR_REVIEW,2,2019-07-25,2024-05-01,https://www.sec.gov/Archives/edgar/data/866374/000136231009003506/0001362310-09-003506-index.html,https://www.sec.gov/Archives/edgar/data/866374/000136231009003506/c82337e8vk.htm
SEC8K-0001299933-09-001141,0000040704,0001299933-09-001141,8-K,2009-03-11,2.05|2.06,FORM_8K_COVER_PREDATES_REQUIRED_TRADING_SYMBOL_FIELD,PRE_SYMBOL_FIELD_SAME_CIK_ANCHOR_REVIEW,4,2021-05-06,2025-10-01,https://www.sec.gov/Archives/edgar/data/40704/000129993309001141/0001299933-09-001141-index.html,https://www.sec.gov/Archives/edgar/data/40704/000129993309001141/htm_31756.htm
SEC8K-0001193125-09-052301,0000910606,0001193125-09-052301,8-K,2009-03-12,4.02,FORM_8K_COVER_PREDATES_REQUIRED_TRADING_SYMBOL_FIELD,PRE_SYMBOL_FIELD_HISTORICAL_MASTER_REQUIRED,0,,,https://www.sec.gov/Archives/edgar/data/910606/000119312509052301/0001193125-09-052301-index.html,https://www.sec.gov/Archives/edgar/data/910606/000119312509052301/d8k.htm
SEC8K-0000320187-09-000035,0000320187,0000320187-09-000035,8-K,2009-03-18,2.05|2.06,FORM_8K_COVER_PREDATES_REQUIRED_TRADING_SYMBOL_FIELD,PRE_SYMBOL_FIELD_SAME_CIK_ANCHOR_REVIEW,2,2023-12-21,2026-03-05,https://www.sec.gov/Archives/edgar/data/320187/000032018709000035/0000320187-09-000035-index.html,https://www.sec.gov/Archives/edgar/data/320187/000032018709000035/f8k090317.htm
SEC8K-0001193125-09-061931,0000898293,0001193125-09-061931,8-K/A,2009-03-24,2.05,FORM_8K_COVER_PREDATES_REQUIRED_TRADING_SYMBOL_FIELD,PRE_SYMBOL_FIELD_SAME_CIK_ANCHOR_REVIEW,4,2023-10-02,2025-06-20,https://www.sec.gov/Archives/edgar/data/898293/000119312509061931/0001193125-09-061931-index.html,https://www.sec.gov/Archives/edgar/data/898293/000119312509061931/d8ka.htm
SEC8K-0000950134-09-006002,0001045609,0000950134-09-006002,8-K,2009-03-25,2.06,FORM_8K_COVER_PREDATES_REQUIRED_TRADING_SYMBOL_FIELD,PRE_SYMBOL_FIELD_HISTORICAL_MASTER_REQUIRED,0,,,https://www.sec.gov/Archives/edgar/data/1045609/000095013409006002/0000950134-09-006002-index.html,https://www.sec.gov/Archives/edgar/data/1045609/000095013409006002/f51937e8vk.htm
SEC8K-0001104659-09-020139,0001090872,0001104659-09-020139,8-K,2009-03-26,2.05,FORM_8K_COVER_PREDATES_REQUIRED_TRADING_SYMBOL_FIELD,PRE_SYMBOL_FIELD_HISTORICAL_MASTER_REQUIRED,0,,,https://www.sec.gov/Archives/edgar/data/1090872/000110465909020139/0001104659-09-020139-index.html,https://www.sec.gov/Archives/edgar/data/1090872/000110465909020139/a09-8542_28k.htm
SEC8K-0001091667-09-000049,0001091667,0001091667-09-000049,8-K,2009-03-27,2.04,FORM_8K_COVER_PREDATES_REQUIRED_TRADING_SYMBOL_FIELD,PRE_SYMBOL_FIELD_SAME_CIK_ANCHOR_REVIEW,6,2019-10-07,2020-10-16,https://www.sec.gov/Archives/edgar/data/1091667/000109166709000049/0001091667-09-000049-index.html,https://www.sec.gov/Archives/edgar/data/1091667/000109166709000049/body.htm
SEC8K-0001181431-09-017691,0000319201,0001181431-09-017691,8-K,2009-03-30,2.05,FORM_8K_COVER_PREDATES_REQUIRED_TRADING_SYMBOL_FIELD,PRE_SYMBOL_FIELD_HISTORICAL_MASTER_REQUIRED,0,,,https://www.sec.gov/Archives/edgar/data/319201/000118143109017691/0001181431-09-017691-index.html,https://www.sec.gov/Archives/edgar/data/319201/000118143109017691/rrd238529.htm
SEC8K-0000040779-09-000017,0001031296,0000040779-09-000017,8-K,2009-03-31,2.06,FORM_8K_COVER_PREDATES_REQUIRED_TRADING_SYMBOL_FIELD,PRE_SYMBOL_FIELD_HISTORICAL_MASTER_REQUIRED,0,,,https://www.sec.gov/Archives/edgar/data/1031296/000004077909000017/0000040779-09-000017-index.html,https://www.sec.gov/Archives/edgar/data/1031296/000004077909000017/main8_k.htm
SEC8K-0000723125-09-000026,0000723125,0000723125-09-000026,8-K,2009-04-02,2.05,FORM_8K_COVER_PREDATES_REQUIRED_TRADING_SYMBOL_FIELD,PRE_SYMBOL_FIELD_SAME_CIK_ANCHOR_REVIEW,1,2022-12-21,2022-12-21,https://www.sec.gov/Archives/edgar/data/723125/000072312509000026/0000723125-09-000026-index.html,https://www.sec.gov/Archives/edgar/data/723125/000072312509000026/q209_8-k.htm
SEC8K-0001193125-09-071618,0001059556,0001193125-09-071618,8-K,2009-04-02,2.05,FORM_8K_COVER_PREDATES_REQUIRED_TRADING_SYMBOL_FIELD,PRE_SYMBOL_FIELD_HISTORICAL_MASTER_REQUIRED,0,,,https://www.sec.gov/Archives/edgar/data/1059556/000119312509071618/0001193125-09-071618-index.html,https://www.sec.gov/Archives/edgar/data/1059556/000119312509071618/d8k.htm
SEC8K-0001193125-09-071640,0000002488,0001193125-09-071640,8-K/A,2009-04-02,2.05,FORM_8K_COVER_PREDATES_REQUIRED_TRADING_SYMBOL_FIELD,PRE_SYMBOL_FIELD_HISTORICAL_MASTER_REQUIRED,0,,,https://www.sec.gov/Archives/edgar/data/2488/000119312509071640/0001193125-09-071640-index.html,https://www.sec.gov/Archives/edgar/data/2488/000119312509071640/d8ka.htm
SEC8K-0000950137-09-002635,0000068505,0000950137-09-002635,8-K,2009-04-06,2.05,FORM_8K_COVER_PREDATES_REQUIRED_TRADING_SYMBOL_FIELD,PRE_SYMBOL_FIELD_HISTORICAL_MASTER_REQUIRED,0,,,https://www.sec.gov/Archives/edgar/data/68505/000095013709002635/0000950137-09-002635-index.html,https://www.sec.gov/Archives/edgar/data/68505/000095013709002635/c50448e8vk.htm
SEC8K-0001144204-09-019473,0000016918,0001144204-09-019473,8-K,2009-04-08,2.05,FORM_8K_COVER_PREDATES_REQUIRED_TRADING_SYMBOL_FIELD,PRE_SYMBOL_FIELD_SAME_CIK_ANCHOR_REVIEW,1,2024-09-03,2024-09-03,https://www.sec.gov/Archives/edgar/data/16918/000114420409019473/0001144204-09-019473-index.html,https://www.sec.gov/Archives/edgar/data/16918/000114420409019473/v145540_8-k.htm
SEC8K-0001193125-09-079270,0000080661,0001193125-09-079270,8-K,2009-04-15,2.06,FORM_8K_COVER_PREDATES_REQUIRED_TRADING_SYMBOL_FIELD,PRE_SYMBOL_FIELD_HISTORICAL_MASTER_REQUIRED,0,,,https://www.sec.gov/Archives/edgar/data/80661/000119312509079270/0001193125-09-079270-index.html,https://www.sec.gov/Archives/edgar/data/80661/000119312509079270/d8k.htm
SEC8K-0001104659-09-024624,0001385157,0001104659-09-024624,8-K,2009-04-16,2.06,FORM_8K_COVER_PREDATES_REQUIRED_TRADING_SYMBOL_FIELD,PRE_SYMBOL_FIELD_SAME_CIK_ANCHOR_REVIEW,3,2019-07-24,2023-03-16,https://www.sec.gov/Archives/edgar/data/1385157/000110465909024624/0001104659-09-024624-index.html,https://www.sec.gov/Archives/edgar/data/1385157/000110465909024624/a09-10268_18k.htm
SEC8K-0001299933-09-001707,0000040704,0001299933-09-001707,8-K,2009-04-17,2.05,FORM_8K_COVER_PREDATES_REQUIRED_TRADING_SYMBOL_FIELD,PRE_SYMBOL_FIELD_SAME_CIK_ANCHOR_REVIEW,4,2021-05-06,2025-10-01,https://www.sec.gov/Archives/edgar/data/40704/000129993309001707/0001299933-09-001707-index.html,https://www.sec.gov/Archives/edgar/data/40704/000129993309001707/htm_32313.htm
SEC8K-0000950133-09-001165,0000936395,0000950133-09-001165,8-K,2009-04-17,2.06,FORM_8K_COVER_PREDATES_REQUIRED_TRADING_SYMBOL_FIELD,PRE_SYMBOL_FIELD_HISTORICAL_MASTER_REQUIRED,0,,,https://www.sec.gov/Archives/edgar/data/936395/000095013309001165/0000950133-09-001165-index.html,https://www.sec.gov/Archives/edgar/data/936395/000095013309001165/w73624e8vk.htm
SEC8K-0001104659-09-025501,0001001250,0001104659-09-025501,8-K/A,2009-04-22,2.05,FORM_8K_COVER_PREDATES_REQUIRED_TRADING_SYMBOL_FIELD,PRE_SYMBOL_FIELD_SAME_CIK_ANCHOR_REVIEW,13,2019-06-13,2026-07-07,https://www.sec.gov/Archives/edgar/data/1001250/000110465909025501/0001104659-09-025501-index.html,https://www.sec.gov/Archives/edgar/data/1001250/000110465909025501/a09-10706_18ka.htm
SEC8K-0001140361-09-010217,0000037996,0001140361-09-010217,8-K,2009-04-24,2.06,FORM_8K_COVER_PREDATES_REQUIRED_TRADING_SYMBOL_FIELD,PRE_SYMBOL_FIELD_SAME_CIK_ANCHOR_REVIEW,7,2019-06-06,2025-12-15,https://www.sec.gov/Archives/edgar/data/37996/000114036109010217/0001140361-09-010217-index.html,https://www.sec.gov/Archives/edgar/data/37996/000114036109010217/form8k.htm
SEC8K-0001104659-09-031903,0001001250,0001104659-09-031903,8-K/A,2009-05-12,2.05,FORM_8K_COVER_PREDATES_REQUIRED_TRADING_SYMBOL_FIELD,PRE_SYMBOL_FIELD_SAME_CIK_ANCHOR_REVIEW,13,2019-06-13,2026-07-07,https://www.sec.gov/Archives/edgar/data/1001250/000110465909031903/0001104659-09-031903-index.html,https://www.sec.gov/Archives/edgar/data/1001250/000110465909031903/a09-13261_28ka.htm
SEC8K-0001193125-09-109216,0001137789,0001193125-09-109216,8-K,2009-05-13,2.05,FORM_8K_COVER_PREDATES_REQUIRED_TRADING_SYMBOL_FIELD,PRE_SYMBOL_FIELD_SAME_CIK_ANCHOR_REVIEW,5,2020-06-02,2025-06-16,https://www.sec.gov/Archives/edgar/data/1137789/000119312509109216/0001193125-09-109216-index.html,https://www.sec.gov/Archives/edgar/data/1137789/000119312509109216/d8k.htm
SEC8K-0000004962-09-000018,0000004962,0000004962-09-000018,8-K,2009-05-19,2.05,FORM_8K_COVER_PREDATES_REQUIRED_TRADING_SYMBOL_FIELD,PRE_SYMBOL_FIELD_HISTORICAL_MASTER_REQUIRED,0,,,https://www.sec.gov/Archives/edgar/data/4962/000000496209000018/0000004962-09-000018-index.html,https://www.sec.gov/Archives/edgar/data/4962/000000496209000018/wrapmay19.txt
SEC8K-0001362310-09-007969,0000866374,0001362310-09-007969,8-K/A,2009-05-20,2.05|2.06,FORM_8K_COVER_PREDATES_REQUIRED_TRADING_SYMBOL_FIELD,PRE_SYMBOL_FIELD_SAME_CIK_ANCHOR_REVIEW,2,2019-07-25,2024-05-01,https://www.sec.gov/Archives/edgar/data/866374/000136231009007969/0001362310-09-007969-index.html,https://www.sec.gov/Archives/edgar/data/866374/000136231009007969/c85933e8vkza.htm
SEC8K-0000891618-09-000187,0000789570,0000891618-09-000187,8-K,2009-05-22,2.04,FORM_8K_COVER_PREDATES_REQUIRED_TRADING_SYMBOL_FIELD,PRE_SYMBOL_FIELD_HISTORICAL_MASTER_REQUIRED,0,,,https://www.sec.gov/Archives/edgar/data/789570/000089161809000187/0000891618-09-000187-index.html,https://www.sec.gov/Archives/edgar/data/789570/000089161809000187/p14988e8vk.htm
SEC8K-0001104659-09-035857,0001001250,0001104659-09-035857,8-K/A,2009-05-29,2.05,FORM_8K_COVER_PREDATES_REQUIRED_TRADING_SYMBOL_FIELD,PRE_SYMBOL_FIELD_SAME_CIK_ANCHOR_REVIEW,13,2019-06-13,2026-07-07,https://www.sec.gov/Archives/edgar/data/1001250/000110465909035857/0001104659-09-035857-index.html,https://www.sec.gov/Archives/edgar/data/1001250/000110465909035857/a09-14580_18ka.htm
SEC8K-0000950123-09-010497,0000202058,0000950123-09-010497,8-K,2009-06-02,2.06,FORM_8K_COVER_PREDATES_REQUIRED_TRADING_SYMBOL_FIELD,PRE_SYMBOL_FIELD_HISTORICAL_MASTER_REQUIRED,0,,,https://www.sec.gov/Archives/edgar/data/202058/000095012309010497/0000950123-09-010497-index.html,https://www.sec.gov/Archives/edgar/data/202058/000095012309010497/g19338e8vk.htm
SEC8K-0000950123-09-012982,0000813672,0000950123-09-012982,8-K,2009-06-10,2.05,FORM_8K_COVER_PREDATES_REQUIRED_TRADING_SYMBOL_FIELD,PRE_SYMBOL_FIELD_HISTORICAL_MASTER_REQUIRED,0,,,https://www.sec.gov/Archives/edgar/data/813672/000095012309012982/0000950123-09-012982-index.html,https://www.sec.gov/Archives/edgar/data/813672/000095012309012982/f52725e8vk.htm
SEC8K-0001193125-09-133009,0001109357,0001193125-09-133009,8-K,2009-06-18,2.05,FORM_8K_COVER_PREDATES_REQUIRED_TRADING_SYMBOL_FIELD,PRE_SYMBOL_FIELD_SAME_CIK_ANCHOR_REVIEW,3,2020-08-21,2021-04-30,https://www.sec.gov/Archives/edgar/data/1109357/000119312509133009/0001193125-09-133009-index.html,https://www.sec.gov/Archives/edgar/data/1109357/000119312509133009/d8k.htm
SEC8K-0000950123-09-015489,0000789570,0000950123-09-015489,8-K/A,2009-06-19,2.04,FORM_8K_COVER_PREDATES_REQUIRED_TRADING_SYMBOL_FIELD,PRE_SYMBOL_FIELD_HISTORICAL_MASTER_REQUIRED,0,,,https://www.sec.gov/Archives/edgar/data/789570/000095012309015489/0000950123-09-015489-index.html,https://www.sec.gov/Archives/edgar/data/789570/000095012309015489/p15152e8vkza.htm
SEC8K-0001193125-09-135730,0000898293,0001193125-09-135730,8-K/A,2009-06-23,2.05|2.06,FORM_8K_COVER_PREDATES_REQUIRED_TRADING_SYMBOL_FIELD,PRE_SYMBOL_FIELD_SAME_CIK_ANCHOR_REVIEW,4,2023-10-02,2025-06-20,https://www.sec.gov/Archives/edgar/data/898293/000119312509135730/0001193125-09-135730-index.html,https://www.sec.gov/Archives/edgar/data/898293/000119312509135730/d8ka.htm
SEC8K-0000723125-09-000041,0000723125,0000723125-09-000041,8-K,2009-06-25,2.05,FORM_8K_COVER_PREDATES_REQUIRED_TRADING_SYMBOL_FIELD,PRE_SYMBOL_FIELD_SAME_CIK_ANCHOR_REVIEW,1,2022-12-21,2022-12-21,https://www.sec.gov/Archives/edgar/data/723125/000072312509000041/0000723125-09-000041-index.html,https://www.sec.gov/Archives/edgar/data/723125/000072312509000041/q3-09_8k.htm
SEC8K-0001193125-09-150699,0000910606,0001193125-09-150699,8-K,2009-07-17,2.06,FORM_8K_COVER_PREDATES_REQUIRED_TRADING_SYMBOL_FIELD,PRE_SYMBOL_FIELD_HISTORICAL_MASTER_REQUIRED,0,,,https://www.sec.gov/Archives/edgar/data/910606/000119312509150699/0001193125-09-150699-index.html,https://www.sec.gov/Archives/edgar/data/910606/000119312509150699/d8k.htm
SEC8K-0001193125-09-163032,0001137789,0001193125-09-163032,8-K,2009-08-04,2.05,FORM_8K_COVER_PREDATES_REQUIRED_TRADING_SYMBOL_FIELD,PRE_SYMBOL_FIELD_SAME_CIK_ANCHOR_REVIEW,5,2020-06-02,2025-06-16,https://www.sec.gov/Archives/edgar/data/1137789/000119312509163032/0001193125-09-163032-index.html,https://www.sec.gov/Archives/edgar/data/1137789/000119312509163032/d8k.htm
SEC8K-0000950123-09-035531,0000860730,0000950123-09-035531,8-K/A,2009-08-14,4.02,FORM_8K_COVER_PREDATES_REQUIRED_TRADING_SYMBOL_FIELD,PRE_SYMBOL_FIELD_HISTORICAL_MASTER_REQUIRED,0,,,https://www.sec.gov/Archives/edgar/data/860730/000095012309035531/0000950123-09-035531-index.html,https://www.sec.gov/Archives/edgar/data/860730/000095012309035531/g20221e8vkza.htm
SEC8K-0001193125-09-185794,0000313616,0001193125-09-185794,8-K,2009-09-02,2.05,FORM_8K_COVER_PREDATES_REQUIRED_TRADING_SYMBOL_FIELD,PRE_SYMBOL_FIELD_HISTORICAL_MASTER_REQUIRED,0,,,https://www.sec.gov/Archives/edgar/data/313616/000119312509185794/0001193125-09-185794-index.html,https://www.sec.gov/Archives/edgar/data/313616/000119312509185794/d8k.htm
SEC8K-0001104659-09-055056,0001001250,0001104659-09-055056,8-K/A,2009-09-18,2.05,FORM_8K_COVER_PREDATES_REQUIRED_TRADING_SYMBOL_FIELD,PRE_SYMBOL_FIELD_SAME_CIK_ANCHOR_REVIEW,13,2019-06-13,2026-07-07,https://www.sec.gov/Archives/edgar/data/1001250/000110465909055056/0001104659-09-055056-index.html,https://www.sec.gov/Archives/edgar/data/1001250/000110465909055056/a09-26655_28ka.htm
SEC8K-0001193125-09-196196,0001048286,0001193125-09-196196,8-K,2009-09-23,2.06,FORM_8K_COVER_PREDATES_REQUIRED_TRADING_SYMBOL_FIELD,PRE_SYMBOL_FIELD_HISTORICAL_MASTER_REQUIRED,0,,,https://www.sec.gov/Archives/edgar/data/1048286/000119312509196196/0001193125-09-196196-index.html,https://www.sec.gov/Archives/edgar/data/1048286/000119312509196196/d8k.htm
SEC8K-0000723125-09-000077,0000723125,0000723125-09-000077,8-K,2009-09-29,2.05,FORM_8K_COVER_PREDATES_REQUIRED_TRADING_SYMBOL_FIELD,PRE_SYMBOL_FIELD_SAME_CIK_ANCHOR_REVIEW,1,2022-12-21,2022-12-21,https://www.sec.gov/Archives/edgar/data/723125/000072312509000077/0000723125-09-000077-index.html,https://www.sec.gov/Archives/edgar/data/723125/000072312509000077/fy098-k.htm
SEC8K-0000950123-09-046985,0000898293,0000950123-09-046985,8-K/A,2009-09-29,2.05,FORM_8K_COVER_PREDATES_REQUIRED_TRADING_SYMBOL_FIELD,PRE_SYMBOL_FIELD_SAME_CIK_ANCHOR_REVIEW,4,2023-10-02,2025-06-20,https://www.sec.gov/Archives/edgar/data/898293/000095012309046985/0000950123-09-046985-index.html,https://www.sec.gov/Archives/edgar/data/898293/000095012309046985/g20668e8vkza.htm
SEC8K-0001104659-09-057311,0001137789,0001104659-09-057311,8-K,2009-10-01,2.06,FORM_8K_COVER_PREDATES_REQUIRED_TRADING_SYMBOL_FIELD,PRE_SYMBOL_FIELD_SAME_CIK_ANCHOR_REVIEW,5,2020-06-02,2025-06-16,https://www.sec.gov/Archives/edgar/data/1137789/000110465909057311/0001104659-09-057311-index.html,https://www.sec.gov/Archives/edgar/data/1137789/000110465909057311/a09-29304_18k.htm
SEC8K-0001299933-09-004053,0000059478,0001299933-09-004053,8-K,2009-10-14,2.05|2.06,FORM_8K_COVER_PREDATES_REQUIRED_TRADING_SYMBOL_FIELD,PRE_SYMBOL_FIELD_HISTORICAL_MASTER_REQUIRED,0,,,https://www.sec.gov/Archives/edgar/data/59478/000129993309004053/0001299933-09-004053-index.html,https://www.sec.gov/Archives/edgar/data/59478/000129993309004053/htm_34649.htm
SEC8K-0000950123-09-051436,0000789570,0000950123-09-051436,8-K,2009-10-20,2.06,FORM_8K_COVER_PREDATES_REQUIRED_TRADING_SYMBOL_FIELD,PRE_SYMBOL_FIELD_HISTORICAL_MASTER_REQUIRED,0,,,https://www.sec.gov/Archives/edgar/data/789570/000095012309051436/0000950123-09-051436-index.html,https://www.sec.gov/Archives/edgar/data/789570/000095012309051436/p16129e8vk.htm
SEC8K-0001193125-09-229376,0000712515,0001193125-09-229376,8-K,2009-11-09,2.05,FORM_8K_COVER_PREDATES_REQUIRED_TRADING_SYMBOL_FIELD,PRE_SYMBOL_FIELD_SAME_CIK_ANCHOR_REVIEW,3,2023-03-29,2026-01-06,https://www.sec.gov/Archives/edgar/data/712515/000119312509229376/0001193125-09-229376-index.html,https://www.sec.gov/Archives/edgar/data/712515/000119312509229376/d8k.htm
SEC8K-0001104659-09-064037,0000796343,0001104659-09-064037,8-K,2009-11-10,2.05,FORM_8K_COVER_PREDATES_REQUIRED_TRADING_SYMBOL_FIELD,PRE_SYMBOL_FIELD_HISTORICAL_MASTER_REQUIRED,0,,,https://www.sec.gov/Archives/edgar/data/796343/000110465909064037/0001104659-09-064037-index.html,https://www.sec.gov/Archives/edgar/data/796343/000110465909064037/a09-33303_18k.htm
SEC8K-0001299933-09-004657,0000040704,0001299933-09-004657,8-K,2009-11-24,2.05|2.06,FORM_8K_COVER_PREDATES_REQUIRED_TRADING_SYMBOL_FIELD,PRE_SYMBOL_FIELD_SAME_CIK_ANCHOR_REVIEW,4,2021-05-06,2025-10-01,https://www.sec.gov/Archives/edgar/data/40704/000129993309004657/0001299933-09-004657-index.html,https://www.sec.gov/Archives/edgar/data/40704/000129993309004657/htm_35259.htm
SEC8K-0001193125-09-245508,0001109357,0001193125-09-245508,8-K,2009-12-02,2.05,FORM_8K_COVER_PREDATES_REQUIRED_TRADING_SYMBOL_FIELD,PRE_SYMBOL_FIELD_SAME_CIK_ANCHOR_REVIEW,3,2020-08-21,2021-04-30,https://www.sec.gov/Archives/edgar/data/1109357/000119312509245508/0001193125-09-245508-index.html,https://www.sec.gov/Archives/edgar/data/1109357/000119312509245508/d8k.htm
SEC8K-0000950123-09-072317,0000898293,0000950123-09-072317,8-K/A,2009-12-21,2.05|2.06,FORM_8K_COVER_PREDATES_REQUIRED_TRADING_SYMBOL_FIELD,PRE_SYMBOL_FIELD_SAME_CIK_ANCHOR_REVIEW,4,2023-10-02,2025-06-20,https://www.sec.gov/Archives/edgar/data/898293/000095012309072317/0000950123-09-072317-index.html,https://www.sec.gov/Archives/edgar/data/898293/000095012309072317/g21612e8vkza.htm
SEC8K-0000950123-10-003025,0000813672,0000950123-10-003025,8-K,2010-01-15,2.05,FORM_8K_COVER_PREDATES_REQUIRED_TRADING_SYMBOL_FIELD,PRE_SYMBOL_FIELD_HISTORICAL_MASTER_REQUIRED,0,,,https://www.sec.gov/Archives/edgar/data/813672/000095012310003025/0000950123-10-003025-index.html,https://www.sec.gov/Archives/edgar/data/813672/000095012310003025/f54638e8vk.htm
SEC8K-0001104659-10-002461,0001001250,0001104659-10-002461,8-K/A,2010-01-21,2.05,FORM_8K_COVER_PREDATES_REQUIRED_TRADING_SYMBOL_FIELD,PRE_SYMBOL_FIELD_SAME_CIK_ANCHOR_REVIEW,13,2019-06-13,2026-07-07,https://www.sec.gov/Archives/edgar/data/1001250/000110465910002461/0001104659-10-002461-index.html,https://www.sec.gov/Archives/edgar/data/1001250/000110465910002461/a10-2277_18ka.htm
SEC8K-0001193125-10-026533,0001260221,0001193125-10-026533,8-K,2010-02-10,4.02,FORM_8K_COVER_PREDATES_REQUIRED_TRADING_SYMBOL_FIELD,PRE_SYMBOL_FIELD_HISTORICAL_MASTER_REQUIRED,0,,,https://www.sec.gov/Archives/edgar/data/1260221/000119312510026533/0001193125-10-026533-index.html,https://www.sec.gov/Archives/edgar/data/1260221/000119312510026533/d8k.htm
