ticker,episode_id,signal_date,last_observed_session,source_regime,SECTOR_RS_DAMAGE_DELTA_4W,TREND_QUALITY_DELTA_4W,PARTICIPATION_WEAKENING_DELTA_4W,MARKET_STRESS_DELTA_4W,path_label,mae_126d,mfe_126d,terminal_return_126d,low_before_high,recovered_after_low,time_to_low_sessions,time_to_high_sessions,outcome_end,sector_etf,issuerCik,purchaseSupport90d,purchaseSupportOwnerCount90d,purchaseSupportEventCount90d,latestPurchaseSupportFilingDate,adversePath,foldId
AEP,AEP-V61-008,2022-04-04,2022-04-04,HEALTHY_RUSH,0.0174355385347473,0.2089018978068288,0.0359293569534274,-0.429154539241069,LARGE_PULLBACK,-0.127506788717327,0.0615249461506774,-0.0850175563314981,False,False,124,110,2022-10-04,XLU,0000004904,0,0,0,,1,OOS_2022_2023
AEP,AEP-V61-009,2022-06-03,2022-06-03,HEALTHY_RUSH,0.0101721788149344,-0.0266316485990882,-0.2996666214179661,0.0033408301113165,LARGE_PULLBACK,-0.1919365593205328,0.0397861517854132,-0.0508379134342406,False,False,90,68,2022-12-02,XLU,0000004904,0,0,0,,1,OOS_2022_2023
AEP,AEP-V61-010,2024-09-13,2024-09-13,HEALTHY_RUSH,-0.0189435370290547,0.0709050227477963,0.0108777258891996,0.0098375850612296,LARGE_PULLBACK,-0.1245033742760525,0.0537311872892818,0.0370007414799682,True,True,78,115,2025-03-18,XLU,0000004904,0,0,0,,1,OOS_2024_2026Q2
AEP,AEP-V61-011,2025-08-12,2025-08-12,HEALTHY_RUSH,-0.0758950724016744,-0.0254785367419178,-0.168081405527836,-0.1033246711610456,CONTINUATION,-0.0495579763060524,0.1139025594340128,0.1089221055610489,True,True,26,76,2026-02-11,XLU,0000004904,0,0,0,,0,OOS_2024_2026Q2
AEP,AEP-V61-012,2025-10-10,2025-10-10,HEALTHY_RUSH,-0.006965021835795,0.110035227405054,-0.8860091564600021,0.0414608802894146,CONTINUATION,-0.0208771567648525,0.1903998880501864,0.1757316239482365,True,True,60,123,2026-04-14,XLU,0000004904,0,0,0,,0,OOS_2024_2026Q2
AES,AES-V61-001,2016-07-06,2016-07-06,NORMAL_RUSH,-0.0329547912531325,-0.0089681736116322,-0.2214740702514218,0.1789637535441138,TEMPORARY_PULLBACK,-0.0814792857146398,0.0939471488232459,-0.0373436667800363,False,True,104,56,2017-01-04,XLU,0000874761,0,0,0,,0,OOS_2016_2018
AES,AES-V61-002,2018-05-01,2018-05-01,HEALTHY_RUSH,-0.0409123369034358,0.3665676406565832,-0.1593032347474948,-0.0115236905851842,CONTINUATION,-0.039311827924836,0.2702443975672008,0.2007779032588639,True,True,5,117,2018-10-29,XLU,0000874761,0,0,0,,0,OOS_2016_2018
AES,AES-V61-003,2019-01-31,2019-01-31,HEALTHY_RUSH,-0.1016441927979685,-0.0921264047961702,-0.4170483645909174,-0.098695458147838,CONTINUATION,-0.0282664289841085,0.1232458031559697,0.0725548214612563,False,True,83,37,2019-08-01,XLU,0000874761,0,0,0,,0,OOS_2019_2021
AES,AES-V61-004,2019-11-26,2019-11-26,HEALTHY_RUSH,-0.1067239444726262,0.1031272479119017,-0.1181321147758656,-0.167475008219091,STRUCTURAL_BREAK,-0.4865197701374462,0.1295486680809472,-0.3223788507056135,False,False,76,55,2020-05-29,XLU,0000874761,0,0,0,,1,OOS_2019_2021
AES,AES-V61-005,2020-10-08,2020-10-08,HEALTHY_RUSH,0.0268309186863253,0.102005768222098,-0.0452505369567014,0.0003854628752046,CONTINUATION,-0.0061729169187234,0.5080438826241929,0.4438831816767201,True,True,1,88,2021-04-12,XLU,0000874761,0,0,0,,0,OOS_2019_2021
AES,AES-V61-006,2022-11-30,2022-11-30,HEALTHY_RUSH,0.0220639893743213,0.1038164924714448,-0.1112353039704155,-0.0712397061839354,STRUCTURAL_BREAK,-0.3082446356602605,0.0121021806846428,-0.2924752258296662,False,False,124,9,2023-06-02,XLU,0000874761,0,0,0,,1,OOS_2022_2023
AFL,AFL-V61-001,2016-05-02,2016-05-02,NORMAL_RUSH,-0.0155233161516177,0.1290456848780683,-0.0564448412923326,-0.0420708385591818,CONTINUATION,-0.0202051971638332,0.087047531350048,0.0026066591126279,True,True,39,84,2016-10-28,XLF,0000004977,1,1,1,2016-02-24,0,OOS_2016_2018
AFL,AFL-V61-002,2017-06-02,2017-06-02,HEALTHY_RUSH,-0.0251027861633443,0.3897288283227148,-0.3382140527127169,0.0102477031165555,CONTINUATION,-0.0150136707284954,0.1666921860676624,0.1666921860676624,True,True,2,126,2017-11-30,XLF,0000004977,0,0,0,,0,OOS_2016_2018
AFL,AFL-V61-003,2018-08-27,2018-08-27,HEALTHY_RUSH,-0.0079692777199917,0.1124482315370524,-0.0539554663315598,-0.0144396464096889,LARGE_PULLBACK,-0.1121995063279642,0.0580262484344027,0.0580262484344027,True,True,43,126,2019-02-28,XLF,0000004977,0,0,0,,1,OOS_2016_2018
AFL,AFL-V61-004,2019-02-20,2019-02-20,HEALTHY_RUSH,-0.0167367446349793,0.0451484751918642,-0.3201820009993163,-0.4496214408605661,CONTINUATION,-0.0116044191566526,0.1642106756871806,0.0667427537914251,True,True,12,99,2019-08-20,XLF,0000004977,0,0,0,,0,OOS_2019_2021
AFL,AFL-V61-005,2019-05-21,2019-05-21,HEALTHY_RUSH,-0.0858340303604545,-0.0018421472308706,-0.582348388663287,0.051413631894318,TEMPORARY_PULLBACK,-0.0643092616537194,0.095091692015649,0.05236178849941,False,True,66,36,2019-11-18,XLF,0000004977,0,0,0,,0,OOS_2019_2021
AFL,AFL-V61-006,2021-04-22,2021-04-22,HEALTHY_RUSH,-0.0097965093445351,-0.023627884418928,0.1643950032329183,-0.0136482467237871,CONTINUATION,-0.0186974002387261,0.0929054636895727,0.0785727611903932,False,True,105,80,2021-10-20,XLF,0000004977,0,0,0,,0,OOS_2019_2021
AFL,AFL-V61-007,2022-01-12,2022-01-12,HEALTHY_RUSH,0.0,0.0878253522215051,-0.0342858519809127,0.0221818649285391,STRUCTURAL_BREAK,-0.1518047537973395,0.0583762876755589,-0.1310038290805828,False,False,107,67,2022-07-15,XLF,0000004977,0,0,0,,1,OOS_2022_2023
AFL,AFL-V61-008,2022-04-18,2022-04-18,HEALTHY_RUSH,-0.029032794360851,-0.0011085805353657,-0.4500678421850154,0.392528773815724,LARGE_PULLBACK,-0.1851333970928728,0.0167888749633196,-0.07743907889464,False,True,42,2,2022-10-17,XLF,0000004977,0,0,0,,1,OOS_2022_2023
AFL,AFL-V61-009,2022-11-30,2022-11-30,HEALTHY_RUSH,-0.0076268895805262,0.3060479326179901,-0.0897766582832388,-0.0712397061839354,LARGE_PULLBACK,-0.1435510457221922,0.0265535340193161,-0.0626338995796754,False,True,71,25,2023-06-02,XLF,0000004977,0,0,0,,1,OOS_2022_2023
AFL,AFL-V61-010,2023-09-19,2023-09-19,HEALTHY_RUSH,-0.002910050289028,0.2170293148031983,-0.0494938345350677,-0.0182919018495229,CONTINUATION,-0.0250741349940156,0.113797064034991,0.1110511574981076,True,True,10,91,2024-03-20,XLF,0000004977,0,0,0,,0,OOS_2022_2023
AFL,AFL-V61-011,2024-03-20,2024-03-20,HEALTHY_RUSH,-0.1045597376575504,-0.1990595244365767,-0.2559816590902133,0.040719783729606,TEMPORARY_PULLBACK,-0.0628381901756167,0.3139132082967808,0.2827569848014661,True,True,15,115,2024-09-19,XLF,0000004977,1,1,1,2024-02-07,0,OOS_2024_2026Q2
AFL,AFL-V61-012,2024-05-20,2024-05-20,HEALTHY_RUSH,-0.0659105686308314,0.0666571097779592,0.0280047377807609,-0.0544764568277243,CONTINUATION,-0.0047024882404143,0.3282777735444284,0.291169734842027,True,True,3,95,2024-11-18,XLF,0000004977,0,0,0,,0,OOS_2024_2026Q2
AIG,AIG-V61-001,2021-05-24,2021-05-24,HEALTHY_RUSH,-0.0209960142098173,0.0373992532278628,-0.1375562736209053,0.0051352874910877,LARGE_PULLBACK,-0.1299600080039856,0.1916253543538641,0.0720336607920657,True,True,31,114,2021-11-19,XLF,0000005272,0,0,0,,1,OOS_2019_2021
AIG,AIG-V61-002,2021-09-08,2021-09-08,HEALTHY_RUSH,-0.038824512264777,0.0079942190243134,-0.1777881367117249,-0.0566306097583523,TEMPORARY_PULLBACK,-0.050796299156439,0.1659852654242537,0.0758964819007819,True,True,59,118,2022-03-09,XLF,0000005272,0,0,0,,0,OOS_2019_2021
AIG,AIG-V61-003,2022-02-25,2022-02-25,HEALTHY_RUSH,-0.0370321872529029,0.0661322260276489,0.1411424664621682,0.4427668500333889,STRUCTURAL_BREAK,-0.2243914834005584,0.0265095943028155,-0.1510274546524197,False,False,95,20,2022-08-26,XLF,0000005272,0,0,0,,1,OOS_2022_2023
AIG,AIG-V61-004,2023-01-17,2023-01-17,HEALTHY_RUSH,0.0500040656884657,0.1559275359505295,0.2894063720053483,-0.4501238052954615,LARGE_PULLBACK,-0.2556166849100886,0.0031357205174116,-0.0607823717078109,False,False,46,7,2023-07-19,XLF,0000005272,0,0,0,,1,OOS_2022_2023
AIG,AIG-V61-005,2023-12-15,2023-12-15,HEALTHY_RUSH,0.0382642701114934,0.0235237353350291,0.0230503823520246,-0.0156480379499423,CONTINUATION,0.0068169171849274,0.2259336732619719,0.1344873424782029,True,True,1,105,2024-06-18,XLF,0000005272,0,0,0,,0,OOS_2022_2023
AIG,AIG-V61-006,2025-03-28,2025-03-28,HEALTHY_RUSH,0.0123762301639738,0.1652567918388628,0.4074943106056173,0.5087433224016312,TEMPORARY_PULLBACK,-0.0791215407703124,0.0490312581735528,-0.0579898452832223,False,True,90,3,2025-09-29,XLF,0000005272,0,0,0,,0,OOS_2024_2026Q2
AIZ,AIZ-V61-001,2019-11-08,2019-11-08,HEALTHY_RUSH,0.044941449749156,-0.0514775342709694,0.5334518417011492,-0.0578612273368455,STRUCTURAL_BREAK,-0.3760596259282019,0.100960825178846,-0.2775918602201106,False,False,88,66,2020-05-12,XLF,0001267238,0,0,0,,1,OOS_2019_2021
AIZ,AIZ-V61-002,2020-02-11,2020-02-11,HEALTHY_RUSH,-0.0425829898070868,-0.0175607520708794,0.0010080538565097,0.0535560077203685,LARGE_PULLBACK,-0.4214635455473565,0.0208442966008985,-0.0952951400167103,False,False,25,3,2020-08-11,XLF,0001267238,0,0,0,,1,OOS_2019_2021
AIZ,AIZ-V61-003,2021-04-21,2021-04-21,HEALTHY_RUSH,-0.0230783409768009,0.0475419116234732,0.0653062493802496,-0.0136482467237871,CONTINUATION,-0.0272903307393587,0.1077051047742423,0.0577343231483085,True,True,41,97,2021-10-19,XLF,0001267238,0,0,0,,0,OOS_2019_2021
AIZ,AIZ-V61-004,2024-11-15,2024-11-15,HEALTHY_RUSH,-0.0585002448443556,0.1762248380561067,-0.1724371158867479,-0.0368319871864947,STRUCTURAL_BREAK,-0.1726232050878454,0.0450597306417301,-0.1132385879132913,False,False,96,7,2025-05-21,XLF,0001267238,0,0,0,,1,OOS_2024_2026Q2
AJG,AJG-V61-002,2017-06-21,2017-06-21,HEALTHY_RUSH,-0.0055610004859329,-0.0255198374902099,-0.4461114234786515,-0.0088022373048147,CONTINUATION,-0.0240069362466348,0.1645305460461696,0.1264006839907554,True,True,4,115,2017-12-19,XLF,0000354190,0,0,0,,0,OOS_2016_2018
AJG,AJG-V61-003,2017-09-20,2017-09-20,HEALTHY_RUSH,-0.0228842926561572,0.2132350060561409,-0.5950676401941933,-0.0109065630028981,CONTINUATION,-0.0008235686972363,0.2103920441274309,0.1427311191879035,True,True,1,117,2018-03-22,XLF,0000354190,0,0,0,,0,OOS_2016_2018
AJG,AJG-V61-005,2018-09-24,2018-09-24,HEALTHY_RUSH,0.0127690615787103,0.448155610763698,0.0178671679844354,-0.0123440636921646,TEMPORARY_PULLBACK,-0.0769972712840213,0.080354178886532,0.0521076979253398,True,True,63,108,2019-03-27,XLF,0000354190,0,0,0,,0,OOS_2016_2018
AJG,AJG-V61-006,2019-06-12,2019-06-12,HEALTHY_RUSH,-0.0207517419164864,0.264931455368174,0.1431015052639979,0.1114464539816709,CONTINUATION,-0.0351156866439746,0.0836088090439859,0.0805011103934252,True,True,10,125,2019-12-10,XLF,0000354190,0,0,0,,0,OOS_2019_2021
AJG,AJG-V61-007,2019-12-11,2019-12-11,HEALTHY_RUSH,-0.0686927712298994,-0.0635602682402087,0.1222631558220412,-0.137343884208271,LARGE_PULLBACK,-0.2743502603229929,0.1558661011390221,0.0182910260891757,False,True,69,44,2020-06-12,XLF,0000354190,0,0,0,,1,OOS_2019_2021
AJG,AJG-V61-008,2020-12-09,2020-12-09,HEALTHY_RUSH,0.1044575182316445,0.0600679439805527,0.2467212706300316,-0.024698457588318,CONTINUATION,-0.0371979569142841,0.2917695910087103,0.2398529940140799,True,True,32,102,2021-06-11,XLF,0000354190,0,0,0,,0,OOS_2019_2021
AJG,AJG-V61-009,2021-04-22,2021-04-22,HEALTHY_RUSH,-0.2265296098888718,-0.009503190015748,-0.1789928323039885,-0.0136482467237871,CONTINUATION,-0.0030825063353081,0.2033738733139454,0.2004925184949708,True,True,2,123,2021-10-20,XLF,0000354190,0,0,0,,0,OOS_2019_2021
AJG,AJG-V61-010,2021-09-22,2021-09-22,HEALTHY_RUSH,-0.0348445404525816,-0.2032823533248738,-0.2585252473138751,0.0196473403489651,CONTINUATION,-0.0180990207166963,0.1291727302401644,0.0904740383090723,True,True,6,66,2022-03-23,XLF,0000354190,0,0,0,,0,OOS_2019_2021
AJG,AJG-V61-011,2022-04-20,2022-04-20,HEALTHY_RUSH,-0.0130747640354418,0.0487277815176263,-0.3339618885248303,0.392528773815724,LARGE_PULLBACK,-0.1869216827802843,0.0447550115706791,-0.0259887977818904,True,True,40,83,2022-10-19,XLF,0000354190,0,0,0,,1,OOS_2022_2023
AJG,AJG-V61-012,2022-11-30,2022-11-30,HEALTHY_RUSH,-0.0006328718827963,0.0781029680676735,-0.1161689299066011,-0.0712397061839354,LARGE_PULLBACK,-0.1056885105389157,0.1040393327092279,0.0415514581585649,True,True,71,112,2023-06-02,XLF,0000354190,0,0,0,,1,OOS_2022_2023
AJG,AJG-V61-013,2023-05-16,2023-05-16,HEALTHY_RUSH,-0.0120283183255953,0.150601629898792,0.3910603011685373,-0.0159948703850928,TEMPORARY_PULLBACK,-0.0768627482271855,0.1499381973552358,0.1308088639353044,True,True,10,124,2023-11-14,XLF,0000354190,0,0,0,,0,OOS_2022_2023
AJG,AJG-V61-014,2023-09-20,2023-09-20,HEALTHY_RUSH,-0.0031851645364322,0.003439225456064,-0.3531383857021419,-0.0182919018495229,TEMPORARY_PULLBACK,-0.0620128552614783,0.0930481208223787,0.0692537910529973,True,True,64,125,2024-03-21,XLF,0000354190,0,0,0,,0,OOS_2022_2023
AJG,AJG-V61-015,2023-11-17,2023-11-17,HEALTHY_RUSH,0.0492138363459606,0.1160445987831435,-0.259819458163233,-0.0353628660473495,LARGE_PULLBACK,-0.1012214432554996,0.0554217724375722,0.0554217724375722,True,True,22,126,2024-05-21,XLF,0000354190,0,0,0,,1,OOS_2022_2023
AJG,AJG-V61-016,2024-08-16,2024-08-16,HEALTHY_RUSH,0.0291301897417501,0.057038088996844,-0.3765984686411612,0.1194265175066495,CONTINUATION,-0.0296703450435532,0.15715023037421,0.1528181925377156,True,True,24,123,2025-02-19,XLF,0000354190,0,0,0,,0,OOS_2024_2026Q2
AJG,AJG-V61-017,2025-03-06,2025-03-06,HEALTHY_RUSH,-0.0441396925735708,0.301027448034323,-0.2643866882360122,0.0106076182859415,STRUCTURAL_BREAK,-0.1605716598083565,0.0282134217689329,-0.1143151182201257,False,False,102,60,2025-09-05,XLF,0000354190,0,0,0,,1,OOS_2024_2026Q2
AKAM,AKAM-V61-001,2018-02-20,2018-02-20,HEALTHY_RUSH,-0.0296565041297705,0.0371099987576583,-0.6363715615020558,0.3026473105338689,CONTINUATION,-0.0077878787803995,0.2367830760160421,0.0859668382334666,True,True,2,82,2018-08-20,XLK,0001086222,0,0,0,,0,OOS_2016_2018
AKAM,AKAM-V61-002,2018-05-21,2018-05-21,HEALTHY_RUSH,0.0005187576953129,-0.0712166788394789,-0.1364273591483606,-0.0717256597465367,LARGE_PULLBACK,-0.1977504461408633,0.0800418888783485,-0.0861888099567579,False,False,100,19,2018-11-16,XLK,0001086222,0,0,0,,1,OOS_2016_2018
AKAM,AKAM-V61-003,2019-07-15,2019-07-15,HEALTHY_RUSH,0.0207951892178641,-0.0055237570821199,-0.5280655118548092,-0.0379299647470042,CONTINUATION,-0.0097040559262135,0.1342997355475539,0.1342997355475539,True,True,5,126,2020-01-13,XLK,0001086222,0,0,0,,0,OOS_2019_2021
AKAM,AKAM-V61-004,2020-02-06,2020-02-06,HEALTHY_RUSH,-0.1418382205889286,0.0340094937564862,-0.3398284946396041,0.0353819202041156,LARGE_PULLBACK,-0.174316600636056,0.1886539610664732,0.1261475372331097,True,True,24,113,2020-08-06,XLK,0001086222,0,0,0,,1,OOS_2019_2021
AKAM,AKAM-V61-005,2020-07-07,2020-07-07,HEALTHY_RUSH,-0.1867378371128556,-0.0373587416358545,-0.1045040253585703,0.0242541856599076,LARGE_PULLBACK,-0.1429086336647201,0.0774012978629985,-0.0500991622784542,False,False,82,41,2021-01-05,XLK,0001086222,0,0,0,,1,OOS_2019_2021
AKAM,AKAM-V61-006,2024-02-13,2024-02-13,HEALTHY_RUSH,-0.0203731414826264,0.0431581521774011,-0.3666610145123393,-0.0559533728741202,STRUCTURAL_BREAK,-0.2942823045799668,-0.08196721108278,-0.2024790012980015,False,False,91,1,2024-08-14,XLK,0001086222,0,0,0,,1,OOS_2024_2026Q2
ALB,ALB-V61-001,2016-03-14,2016-03-14,NORMAL_RUSH,-0.0607859901117102,0.0185632851229032,-0.0722700438806854,-0.4874011557430716,CONTINUATION,-0.0138290993349189,0.4487202832027537,0.2951848815424394,True,True,1,89,2016-09-12,XLB,0000915913,0,0,0,,0,OOS_2016_2018
ALB,ALB-V61-002,2016-10-11,2016-10-11,NORMAL_RUSH,-0.0805853024423957,-0.2594961162489813,-0.0133105380561594,-0.1836323500389421,TEMPORARY_PULLBACK,-0.0567796379929506,0.3080990251715894,0.2823580241535119,True,True,24,108,2017-04-12,XLB,0000915913,0,0,0,,0,OOS_2016_2018
ALB,ALB-V61-003,2016-12-09,2016-12-09,NORMAL_RUSH,-0.0563881145578986,-0.0014236797530507,-0.3163209598754458,-0.0416477675547031,CONTINUATION,-0.0476518062293871,0.2807076437473064,0.2539080695630957,True,True,14,124,2017-06-13,XLB,0000915913,0,0,0,,0,OOS_2016_2018
ALB,ALB-V61-004,2020-11-16,2020-11-16,HEALTHY_RUSH,-0.0706212821310134,-0.0354820972509396,-0.4632518416453558,-0.0049706732519699,CONTINUATION,-0.024201127708667,0.4408290803703225,0.2240863959197743,True,True,3,42,2021-05-19,XLB,0000915913,0,0,0,,0,OOS_2019_2021
ALB,ALB-V61-005,2021-05-19,2021-05-19,HEALTHY_RUSH,-0.1594381403447495,-0.2428328742953545,0.1450298971066173,0.0040707363789655,CONTINUATION,0.0064339719174462,0.7811847799724183,0.7424938974422719,True,True,1,120,2021-11-16,XLB,0000915913,0,0,0,,0,OOS_2019_2021
ALB,ALB-V61-006,2022-09-09,2022-09-09,HEALTHY_RUSH,0.0,0.0308578030494477,0.184606180785925,0.047948096374227,STRUCTURAL_BREAK,-0.2853553548127943,0.084659405635189,-0.2554726420809056,False,False,76,45,2023-03-13,XLB,0000915913,0,0,0,,1,OOS_2022_2023
ALB,ALB-V61-007,2022-11-08,2022-11-08,HEALTHY_RUSH,0.0401401017111704,-0.1015691895815226,-0.0733901446302848,-0.0276970501966423,STRUCTURAL_BREAK,-0.4329935221034111,0.0632983581767623,-0.3490131536412741,False,False,120,3,2023-05-11,XLB,0000915913,0,0,0,,1,OOS_2022_2023
ALB,ALB-V61-008,2026-01-14,2026-01-14,CROWDED_RUSH,0.0145410076152052,0.0042428461575123,0.0027774361825689,0.0025243704980262,STRUCTURAL_BREAK,-0.3237869321643649,0.2174268451459202,-0.3163149662058525,False,False,125,63,2026-07-17,XLB,0000915913,0,0,0,,1,OOS_2024_2026Q2
ALGN,ALGN-V61-001,2016-05-12,2016-05-12,NORMAL_RUSH,-0.0251210309853033,0.2715346540632601,-0.0018537269629419,-0.0676897529161343,CONTINUATION,0.0031695437946799,0.2716587343974688,0.2002112491513772,True,True,3,81,2016-11-09,XLV,0001097149,0,0,0,,0,OOS_2016_2018
ALGN,ALGN-V61-002,2016-12-15,2016-12-15,NORMAL_RUSH,-0.0017315381678411,-0.1041554359747122,0.1584287089426836,-0.0416477675547031,LARGE_PULLBACK,-0.1026228541828833,0.5141120220203537,0.4929690034516267,True,True,29,119,2017-06-19,XLV,0001097149,0,0,0,,1,OOS_2016_2018
ALGN,ALGN-V61-003,2017-03-21,2017-03-21,HEALTHY_RUSH,-0.061269418053963,0.3565254966832843,-0.231715454322229,0.0071645072466139,CONTINUATION,0.0083738548541081,0.6958400897714407,0.685395252520697,True,True,1,125,2017-09-19,XLV,0001097149,0,0,0,,0,OOS_2016_2018
ALGN,ALGN-V61-004,2018-06-11,2018-06-11,HEALTHY_RUSH,0.016709996917346,0.3577266514239546,-0.2735828972156576,-0.035027210980315,STRUCTURAL_BREAK,-0.4132993017681141,0.1278269093479949,-0.3781999707046265,False,False,113,74,2018-12-10,XLV,0001097149,0,0,0,,1,OOS_2016_2018
ALGN,ALGN-V61-005,2020-12-22,2020-12-22,NORMAL_RUSH,-0.0909955114028113,0.0683277604618353,-0.6175558754597881,-0.0403280063470309,TEMPORARY_PULLBACK,-0.0755139260304429,0.1587244984630929,0.1505804872423728,True,True,50,85,2021-06-24,XLV,0001097149,0,0,0,,0,OOS_2019_2021
ALGN,ALGN-V61-006,2021-09-09,2021-09-09,HEALTHY_RUSH,-0.0040851558168746,0.3025552019412307,-0.1704295747047651,-0.0566306097583523,STRUCTURAL_BREAK,-0.4286834911848487,0.0025880769394959,-0.4079238828941678,False,False,124,5,2022-03-10,XLV,0001097149,0,0,0,,1,OOS_2019_2021
ALL,ALL-V61-001,2017-02-21,2017-02-21,NORMAL_RUSH,-0.0673271732050524,0.1579008328101662,-0.4695115406618597,-0.0065430133447205,CONTINUATION,-0.006475916168088,0.1851454773264611,0.1603662806603289,True,True,42,118,2017-08-21,XLF,0000899051,0,0,0,,0,OOS_2016_2018
ALL,ALL-V61-002,2017-12-04,2017-12-04,HEALTHY_RUSH,-0.017994351740044,-0.0174912109070698,-0.3633179089828757,-0.0141516307423651,LARGE_PULLBACK,-0.1308627758320683,0.0124494228348202,-0.0934607645314331,False,False,45,17,2018-06-06,XLF,0000899051,0,0,0,,1,OOS_2016_2018
ALL,ALL-V61-003,2021-05-13,2021-05-13,HEALTHY_RUSH,-0.1234180522351222,0.0164081548777926,-0.1742967392074255,-0.0362015356560906,STRUCTURAL_BREAK,-0.1603897534183349,0.0126527652197685,-0.1603897534183349,False,False,126,1,2021-11-10,XLF,0000899051,0,0,0,,1,OOS_2019_2021
ALL,ALL-V61-004,2024-02-01,2024-02-01,HEALTHY_RUSH,-0.0603427654098056,0.0799752870538582,-0.6815429234295745,-0.0605718995296366,CONTINUATION,-0.000896681338419,0.1486609171717059,0.1450349431761926,True,True,20,125,2024-08-02,XLF,0000899051,0,0,0,,0,OOS_2024_2026Q2
ALL,ALL-V61-005,2024-04-03,2024-04-03,HEALTHY_RUSH,-0.0631938365086386,-0.0185635755949399,-0.5182937784465197,-0.0001553747251854,TEMPORARY_PULLBACK,-0.0892008030356946,0.1239982179417076,0.1084396717880487,True,True,51,119,2024-10-02,XLF,0000899051,0,0,0,,0,OOS_2024_2026Q2
ALL,ALL-V61-006,2024-09-16,2024-09-16,HEALTHY_RUSH,-0.0243202189138203,0.0965337483525222,-0.140585791921915,0.0098375850612296,CONTINUATION,-0.0488560229016206,0.1129782216704184,0.0852728560785276,True,True,15,124,2025-03-19,XLF,0000899051,0,0,0,,0,OOS_2024_2026Q2
AMAT,AMAT-V61-001,2016-06-21,2016-06-21,NORMAL_RUSH,0.0279767171560565,0.282227490908954,-0.0341598645206374,-0.0772680097620872,TEMPORARY_PULLBACK,-0.0646245620317378,0.396557525062156,0.3703665586994165,True,True,4,124,2016-12-19,XLK,0000006951,0,0,0,,0,OOS_2016_2018
AMAT,AMAT-V61-002,2016-11-17,2016-11-17,NORMAL_RUSH,-0.042673140683497,-0.1446761167684278,-0.126140410722961,0.0332044761666102,CONTINUATION,-0.0173668168096793,0.4755324613234972,0.4644009880736832,True,True,9,122,2017-05-22,XLK,0000006951,0,0,0,,0,OOS_2016_2018
AMAT,AMAT-V61-003,2017-09-20,2017-09-20,HEALTHY_RUSH,-0.042393963408108,-0.1564293680008637,-0.5027562000578903,-0.0109065630028981,CONTINUATION,-0.0307116859409162,0.307684260892765,0.2514375153609527,True,True,97,117,2018-03-22,XLK,0000006951,0,0,0,,0,OOS_2016_2018
AMAT,AMAT-V61-004,2020-12-15,2020-12-15,HEALTHY_RUSH,0.0,0.1974204897152396,-0.3975726590049994,-0.0107894115221736,TEMPORARY_PULLBACK,-0.0501863604413624,0.6200010231176392,0.5578296775174874,True,True,6,74,2021-06-17,XLK,0000006951,0,0,0,,0,OOS_2019_2021
AMAT,AMAT-V61-005,2021-09-16,2021-09-16,HEALTHY_RUSH,-0.08620220242381,-0.323324875952917,0.1300350381244951,0.0282654392143556,LARGE_PULLBACK,-0.1697706468685981,0.1608685125502331,-0.0808424090121656,False,False,118,84,2022-03-17,XLK,0000006951,0,0,0,,1,OOS_2019_2021
AMAT,AMAT-V61-006,2024-03-20,2024-03-20,HEALTHY_RUSH,0.0599151341510233,0.2515766648904826,0.2047203123710336,0.040719783729606,LARGE_PULLBACK,-0.1446205997911737,0.2456592723447053,-0.037129090612243,False,False,117,76,2024-09-19,XLK,0000006951,0,0,0,,1,OOS_2024_2026Q2
AMAT,AMAT-V61-007,2024-05-20,2024-05-20,HEALTHY_RUSH,-0.016373321425199,-0.0573964682621022,-0.4012309013640999,-0.0544764568277243,STRUCTURAL_BREAK,-0.2293151063843428,0.1613315677060356,-0.2208726679506611,False,False,125,34,2024-11-18,XLK,0000006951,0,0,0,,1,OOS_2024_2026Q2
