universe_role,event_kind,horizon_sessions,era_id,market_herd_stage,sector_herd_stage,episodes,tickers,signal_weeks,median_total_return,positive_return_fraction,median_maximum_favorable_excursion,median_maximum_adverse_excursion
PRIMARY,STAGE_ENTRY_RUSH,63,ERA_2022_2024,DRIFT,RUSH,11,8,9,0.130883021532957,0.8181818181818182,0.1585887284171199,-0.0357066307484564
PRIMARY,STAGE_ENTRY_RUSH,63,ERA_2022_2024,DRIFT,SCATTER,1,1,1,-0.0912391454976607,0.0,0.0258089825338985,-0.1518231837965803
PRIMARY,STAGE_ENTRY_RUSH,63,ERA_2022_2024,SCATTER,CALM,11,10,7,0.1118572432311064,0.9090909090909091,0.1916336277882693,-0.038442765606074
PRIMARY,STAGE_ENTRY_RUSH,63,ERA_2022_2024,SCATTER,DRIFT,3,3,1,0.3235150627442602,1.0,0.3703795278953712,-0.0494184262195701
PRIMARY,STAGE_ENTRY_RUSH,63,ERA_2022_2024,SCATTER,RUSH,5,5,3,-0.0987904202454335,0.2,0.1851019647533398,-0.2463450617331418
PRIMARY,STAGE_ENTRY_RUSH,63,ERA_2022_2024,SCATTER,SCATTER,10,5,8,-0.0014747434916863502,0.5,0.10831192169409626,-0.0909121857982341
PRIMARY,STAGE_ENTRY_RUSH,63,ERA_2025_2026,CALM,CALM,30,19,21,0.0379828501996557,0.6,0.1031257422019814,-0.0639317239996555
PRIMARY,STAGE_ENTRY_RUSH,63,ERA_2025_2026,CALM,DRIFT,29,26,18,0.0010257755515465,0.5172413793103449,0.1001408091763775,-0.0768130472428989
PRIMARY,STAGE_ENTRY_RUSH,63,ERA_2025_2026,CALM,RUSH,7,7,5,-0.0497995871826675,0.42857142857142855,0.0961666196939332,-0.1429227333123776
PRIMARY,STAGE_ENTRY_RUSH,63,ERA_2025_2026,CALM,SCATTER,5,5,5,0.1402906867224689,0.8,0.2042276571539838,-0.0257368086635739
PRIMARY,STAGE_ENTRY_RUSH,63,ERA_2025_2026,DRIFT,RUSH,3,3,2,0.0036762581407412,0.6666666666666666,0.0423286687179749,-0.0746059067728996
PRIMARY,STAGE_ENTRY_RUSH,63,ERA_2025_2026,SCATTER,CALM,5,5,2,-0.0383182592213693,0.2,0.0536921348929195,-0.0758125372411512
PRIMARY,STAGE_ENTRY_RUSH,63,ERA_2025_2026,SCATTER,DRIFT,2,2,2,0.05109993391010855,1.0,0.10109372784800615,-0.05557189457470994
PRIMARY,STAGE_ENTRY_RUSH,63,ERA_2025_2026,SCATTER,RUSH,1,1,1,-0.0054295185820768,0.0,0.0213027966877243,-0.0852114383382685
PRIMARY,STAGE_ENTRY_RUSH,126,ERA_2013_2015,CALM,CALM,30,22,23,0.030354506909742902,0.5666666666666667,0.1027127163405483,-0.1022122748687916
PRIMARY,STAGE_ENTRY_RUSH,126,ERA_2013_2015,CALM,DRIFT,50,28,26,0.07019095163366015,0.78,0.1279363455322859,-0.06315547076234429
PRIMARY,STAGE_ENTRY_RUSH,126,ERA_2013_2015,CALM,RUSH,7,6,5,-0.098980171758525,0.14285714285714285,0.0240613377550913,-0.137410007331039
PRIMARY,STAGE_ENTRY_RUSH,126,ERA_2013_2015,CALM,SCATTER,2,2,2,-0.09516943935463981,0.5,0.17739481289865083,-0.17785351941953786
PRIMARY,STAGE_ENTRY_RUSH,126,ERA_2013_2015,SCATTER,CALM,18,15,16,0.0628283434001113,0.6666666666666666,0.1601987713852889,-0.0515414558117805
PRIMARY,STAGE_ENTRY_RUSH,126,ERA_2013_2015,SCATTER,DRIFT,7,7,4,-0.0827325363486159,0.2857142857142857,0.0966878019151531,-0.136384327903824
PRIMARY,STAGE_ENTRY_RUSH,126,ERA_2013_2015,SCATTER,RUSH,1,1,1,-0.0733973216642008,0.0,0.1358551319572458,-0.1628303698181715
PRIMARY,STAGE_ENTRY_RUSH,126,ERA_2013_2015,SCATTER,SCATTER,8,7,7,0.03696431913429895,0.625,0.09495362044198045,-0.0932184771117733
PRIMARY,STAGE_ENTRY_RUSH,126,ERA_2016_2018,CALM,CALM,35,22,24,0.0533839841666234,0.6285714285714286,0.1263882715576114,-0.0932304008957141
PRIMARY,STAGE_ENTRY_RUSH,126,ERA_2016_2018,CALM,DRIFT,53,34,31,0.0238292982434906,0.6037735849056604,0.1322190669671132,-0.0745252572012842
PRIMARY,STAGE_ENTRY_RUSH,126,ERA_2016_2018,CALM,RUSH,11,9,8,0.0324508390588469,0.6363636363636364,0.1206270389437662,-0.0416731956571859
PRIMARY,STAGE_ENTRY_RUSH,126,ERA_2016_2018,CALM,SCATTER,6,6,6,0.07231806753190315,0.6666666666666666,0.12034227340422371,-0.057031256678013446
PRIMARY,STAGE_ENTRY_RUSH,126,ERA_2016_2018,DRIFT,CALM,10,10,8,0.0346472624827589,0.6,0.15788911590069632,-0.028486367446621003
PRIMARY,STAGE_ENTRY_RUSH,126,ERA_2016_2018,DRIFT,DRIFT,58,33,31,0.121159415458267,0.8275862068965517,0.1673990030222656,-0.052020636711504545
PRIMARY,STAGE_ENTRY_RUSH,126,ERA_2016_2018,DRIFT,RUSH,24,20,13,0.125879069827265,0.7083333333333334,0.1732330663005623,-0.0745376071509844
PRIMARY,STAGE_ENTRY_RUSH,126,ERA_2016_2018,DRIFT,SCATTER,2,2,2,0.22869549784260162,1.0,0.2327740318607315,-0.01958312667214535
PRIMARY,STAGE_ENTRY_RUSH,126,ERA_2016_2018,SCATTER,CALM,8,6,7,0.0814461065348892,0.875,0.08626596092058435,-0.030339841083420402
PRIMARY,STAGE_ENTRY_RUSH,126,ERA_2016_2018,SCATTER,DRIFT,3,3,3,0.012334635563312,0.6666666666666666,0.0526080164664333,-0.0629543695692813
PRIMARY,STAGE_ENTRY_RUSH,126,ERA_2016_2018,SCATTER,RUSH,2,2,1,0.037755705629953645,1.0,0.13776914396570816,-0.02752774859062925
PRIMARY,STAGE_ENTRY_RUSH,126,ERA_2016_2018,SCATTER,SCATTER,2,2,2,0.4235425080501224,1.0,0.46456734234673347,-0.0838681457939801
PRIMARY,STAGE_ENTRY_RUSH,126,ERA_2019_2021,CALM,CALM,43,25,30,0.0110208792361501,0.5116279069767442,0.1178664617694973,-0.1138456951096752
PRIMARY,STAGE_ENTRY_RUSH,126,ERA_2019_2021,CALM,DRIFT,59,34,32,0.0193632682555724,0.559322033898305,0.1149038666156374,-0.1206297294078159
PRIMARY,STAGE_ENTRY_RUSH,126,ERA_2019_2021,CALM,RUSH,8,7,7,0.15967209862660864,0.75,0.19247416969098774,-0.043922139465664506
PRIMARY,STAGE_ENTRY_RUSH,126,ERA_2019_2021,CALM,SCATTER,4,3,4,0.11418695594083915,0.75,0.17832069030426856,-0.02216626784132745
PRIMARY,STAGE_ENTRY_RUSH,126,ERA_2019_2021,DRIFT,CALM,19,14,14,0.0893956165653144,0.7894736842105263,0.1910503645922392,-0.0551889262616975
PRIMARY,STAGE_ENTRY_RUSH,126,ERA_2019_2021,DRIFT,DRIFT,46,28,26,0.08051201015298931,0.6956521739130435,0.12556173743223706,-0.09697433378588324
PRIMARY,STAGE_ENTRY_RUSH,126,ERA_2019_2021,DRIFT,RUSH,9,8,8,0.0721286406242813,0.6666666666666666,0.1431963030603045,-0.1225406594921426
PRIMARY,STAGE_ENTRY_RUSH,126,ERA_2019_2021,RUSH,CALM,1,1,1,-0.0014501639811569,0.0,0.0932812574633137,-0.0503845395613189
PRIMARY,STAGE_ENTRY_RUSH,126,ERA_2019_2021,SCATTER,CALM,8,8,4,0.1823284231361374,0.75,0.2733391550593284,-0.0574646998627312
PRIMARY,STAGE_ENTRY_RUSH,126,ERA_2019_2021,SCATTER,DRIFT,3,3,2,0.2178434888746365,1.0,0.2226455364221322,-0.0066528367611072
PRIMARY,STAGE_ENTRY_RUSH,126,ERA_2019_2021,SCATTER,SCATTER,2,2,2,1.3366337753560713,1.0,1.39779534709596,-0.17227269455347868
PRIMARY,STAGE_ENTRY_RUSH,126,ERA_2022_2024,CALM,CALM,47,29,28,0.0790330265541898,0.6170212765957447,0.1354103209459685,-0.1055328904875922
PRIMARY,STAGE_ENTRY_RUSH,126,ERA_2022_2024,CALM,DRIFT,35,23,22,0.0897505765419013,0.7428571428571429,0.1940932292394037,-0.0791709750968908
PRIMARY,STAGE_ENTRY_RUSH,126,ERA_2022_2024,CALM,RUSH,1,1,1,-0.0577203462769516,0.0,0.4345798295170144,-0.0893887847654668
PRIMARY,STAGE_ENTRY_RUSH,126,ERA_2022_2024,CALM,SCATTER,3,2,3,0.1699190643413264,1.0,0.1814046442155903,-0.0626722625921554
PRIMARY,STAGE_ENTRY_RUSH,126,ERA_2022_2024,DRIFT,CALM,8,7,6,-0.14838732723242526,0.25,0.0608683592126745,-0.1934794918808964
PRIMARY,STAGE_ENTRY_RUSH,126,ERA_2022_2024,DRIFT,DRIFT,34,30,22,0.09979702937067081,0.7352941176470589,0.14029240651392436,-0.0899839917345316
PRIMARY,STAGE_ENTRY_RUSH,126,ERA_2022_2024,DRIFT,RUSH,11,8,9,0.1293855285058149,0.8181818181818182,0.1966842288565056,-0.081716842067393
PRIMARY,STAGE_ENTRY_RUSH,126,ERA_2022_2024,DRIFT,SCATTER,1,1,1,-0.0822758240779646,0.0,0.0258089825338985,-0.1947504497178054
PRIMARY,STAGE_ENTRY_RUSH,126,ERA_2022_2024,SCATTER,CALM,11,10,7,0.1545310927210725,0.7272727272727273,0.26095705103315,-0.038442765606074
PRIMARY,STAGE_ENTRY_RUSH,126,ERA_2022_2024,SCATTER,DRIFT,3,3,1,0.4654808702148048,1.0,0.5207439713408477,-0.0494184262195701
PRIMARY,STAGE_ENTRY_RUSH,126,ERA_2022_2024,SCATTER,RUSH,5,5,3,0.1473276980858553,0.8,0.2823300249440241,-0.2463450617331418
PRIMARY,STAGE_ENTRY_RUSH,126,ERA_2022_2024,SCATTER,SCATTER,10,5,8,0.07182900719315286,0.8,0.17166139908327854,-0.0946570610233339
PRIMARY,STAGE_ENTRY_RUSH,126,ERA_2025_2026,CALM,CALM,28,17,19,0.11375184786350975,0.7857142857142857,0.23597167069335986,-0.0862478049521142
PRIMARY,STAGE_ENTRY_RUSH,126,ERA_2025_2026,CALM,DRIFT,23,22,15,0.0681651068279125,0.6521739130434783,0.1522373555886313,-0.151227895825008
PRIMARY,STAGE_ENTRY_RUSH,126,ERA_2025_2026,CALM,RUSH,4,4,3,0.06234004330808325,0.5,0.0973224802657879,-0.23447751169374184
PRIMARY,STAGE_ENTRY_RUSH,126,ERA_2025_2026,CALM,SCATTER,5,5,5,0.0408512784070391,0.6,0.2247173893245138,-0.0336596592423257
PRIMARY,STAGE_ENTRY_RUSH,126,ERA_2025_2026,SCATTER,CALM,1,1,1,-0.0534854671189882,0.0,0.013627798694501,-0.0962197924839988
PRIMARY,STAGE_ENTRY_RUSH,126,ERA_2025_2026,SCATTER,DRIFT,1,1,1,-0.124768413423476,0.0,0.0955482223881081,-0.1259003872677864
PRIMARY,STAGE_ENTRY_RUSH,126,ERA_2025_2026,SCATTER,RUSH,1,1,1,0.0760012825648499,1.0,0.0842053660668917,-0.0852114383382685
PRIMARY,STAGE_ENTRY_RUSH,130,ERA_2013_2015,CALM,CALM,30,22,23,0.0311919711444407,0.5333333333333333,0.106221357726129,-0.1022122748687916
PRIMARY,STAGE_ENTRY_RUSH,130,ERA_2013_2015,CALM,DRIFT,50,28,26,0.0759859905009154,0.76,0.13475220608648703,-0.06678620695714499
PRIMARY,STAGE_ENTRY_RUSH,130,ERA_2013_2015,CALM,RUSH,7,6,5,-0.1100188300152262,0.14285714285714285,0.0240613377550913,-0.137410007331039
PRIMARY,STAGE_ENTRY_RUSH,130,ERA_2013_2015,CALM,SCATTER,2,2,2,-0.07079947754378914,0.5,0.17739481289865083,-0.1946629861181097
PRIMARY,STAGE_ENTRY_RUSH,130,ERA_2013_2015,SCATTER,CALM,18,15,16,0.03903767140117755,0.6666666666666666,0.16833902218128471,-0.0515414558117805
PRIMARY,STAGE_ENTRY_RUSH,130,ERA_2013_2015,SCATTER,DRIFT,7,7,4,-0.0561285938450184,0.2857142857142857,0.0966878019151531,-0.136384327903824
PRIMARY,STAGE_ENTRY_RUSH,130,ERA_2013_2015,SCATTER,RUSH,1,1,1,-0.0499520716638619,0.0,0.1358551319572458,-0.1628303698181715
PRIMARY,STAGE_ENTRY_RUSH,130,ERA_2013_2015,SCATTER,SCATTER,8,7,7,0.0699007208961317,0.625,0.09495362044198045,-0.0932184771117733
PRIMARY,STAGE_ENTRY_RUSH,130,ERA_2016_2018,CALM,CALM,35,22,24,0.0455988510825831,0.7142857142857143,0.1263882715576114,-0.0932304008957141
PRIMARY,STAGE_ENTRY_RUSH,130,ERA_2016_2018,CALM,DRIFT,53,34,31,0.0222296412728584,0.6037735849056604,0.1322190669671132,-0.0745252572012842
PRIMARY,STAGE_ENTRY_RUSH,130,ERA_2016_2018,CALM,RUSH,11,9,8,0.004613812375577,0.5454545454545454,0.1206270389437662,-0.0416731956571859
PRIMARY,STAGE_ENTRY_RUSH,130,ERA_2016_2018,CALM,SCATTER,6,6,6,0.06078391520878865,0.6666666666666666,0.13842243294348025,-0.057031256678013446
PRIMARY,STAGE_ENTRY_RUSH,130,ERA_2016_2018,DRIFT,CALM,10,10,8,0.0292072068846621,0.6,0.15788911590069632,-0.028486367446621003
PRIMARY,STAGE_ENTRY_RUSH,130,ERA_2016_2018,DRIFT,DRIFT,58,33,31,0.1343322000553991,0.8275862068965517,0.1748408724677628,-0.052020636711504545
PRIMARY,STAGE_ENTRY_RUSH,130,ERA_2016_2018,DRIFT,RUSH,24,20,13,0.1199192837238033,0.7083333333333334,0.18524756394956904,-0.0745376071509844
PRIMARY,STAGE_ENTRY_RUSH,130,ERA_2016_2018,DRIFT,SCATTER,2,2,2,0.2095422744835883,1.0,0.2454089872074576,-0.01958312667214535
PRIMARY,STAGE_ENTRY_RUSH,130,ERA_2016_2018,SCATTER,CALM,8,6,7,0.07289644846464136,0.875,0.08648427359620435,-0.030339841083420402
PRIMARY,STAGE_ENTRY_RUSH,130,ERA_2016_2018,SCATTER,DRIFT,3,3,3,-0.0060036843324969,0.3333333333333333,0.0526080164664333,-0.0629543695692813
PRIMARY,STAGE_ENTRY_RUSH,130,ERA_2016_2018,SCATTER,RUSH,2,2,1,0.05318324094041875,1.0,0.14641771082836041,-0.02752774859062925
PRIMARY,STAGE_ENTRY_RUSH,130,ERA_2016_2018,SCATTER,SCATTER,2,2,2,0.4067420084992274,0.5,0.4667692214217152,-0.0838681457939801
PRIMARY,STAGE_ENTRY_RUSH,130,ERA_2019_2021,CALM,CALM,43,25,30,-0.0036452792813626,0.4883720930232558,0.1178664617694973,-0.1138456951096752
PRIMARY,STAGE_ENTRY_RUSH,130,ERA_2019_2021,CALM,DRIFT,59,34,32,0.0382316610190947,0.5932203389830508,0.1187816001774062,-0.1206297294078159
PRIMARY,STAGE_ENTRY_RUSH,130,ERA_2019_2021,CALM,RUSH,8,7,7,0.1586508712865889,0.75,0.19247416969098774,-0.043922139465664506
PRIMARY,STAGE_ENTRY_RUSH,130,ERA_2019_2021,CALM,SCATTER,4,3,4,0.09586847321877895,0.75,0.17832069030426856,-0.02216626784132745
PRIMARY,STAGE_ENTRY_RUSH,130,ERA_2019_2021,DRIFT,CALM,19,14,14,0.0767843461545745,0.7894736842105263,0.1910503645922392,-0.0551889262616975
PRIMARY,STAGE_ENTRY_RUSH,130,ERA_2019_2021,DRIFT,DRIFT,46,28,26,0.0815676860349038,0.7391304347826086,0.1314103687978677,-0.09697433378588324
PRIMARY,STAGE_ENTRY_RUSH,130,ERA_2019_2021,DRIFT,RUSH,9,8,8,0.0806356938949446,0.7777777777777778,0.1439630496639825,-0.1225406594921426
PRIMARY,STAGE_ENTRY_RUSH,130,ERA_2019_2021,RUSH,CALM,1,1,1,0.0704796545221844,1.0,0.0932812574633137,-0.0503845395613189
PRIMARY,STAGE_ENTRY_RUSH,130,ERA_2019_2021,SCATTER,CALM,8,8,4,0.17419077615961984,0.75,0.2733391550593284,-0.0574646998627312
PRIMARY,STAGE_ENTRY_RUSH,130,ERA_2019_2021,SCATTER,DRIFT,3,3,2,0.2032285458151803,1.0,0.227238831827333,-0.0066528367611072
PRIMARY,STAGE_ENTRY_RUSH,130,ERA_2019_2021,SCATTER,SCATTER,2,2,2,1.3277039418931613,1.0,1.4962802924657403,-0.17227269455347868
PRIMARY,STAGE_ENTRY_RUSH,130,ERA_2022_2024,CALM,CALM,47,29,28,0.0594243441908359,0.6595744680851063,0.1531661657566663,-0.1055328904875922
PRIMARY,STAGE_ENTRY_RUSH,130,ERA_2022_2024,CALM,DRIFT,35,23,22,0.0887012413260281,0.6857142857142857,0.1976220634316696,-0.0791709750968908
PRIMARY,STAGE_ENTRY_RUSH,130,ERA_2022_2024,CALM,RUSH,1,1,1,-0.0462046299646728,0.0,0.4345798295170144,-0.1176024791775668
PRIMARY,STAGE_ENTRY_RUSH,130,ERA_2022_2024,CALM,SCATTER,3,2,3,0.1590118480460638,1.0,0.182148369217753,-0.0626722625921554
PRIMARY,STAGE_ENTRY_RUSH,130,ERA_2022_2024,DRIFT,CALM,8,7,6,-0.11301074900223104,0.25,0.0608683592126745,-0.22840663320002147
PRIMARY,STAGE_ENTRY_RUSH,130,ERA_2022_2024,DRIFT,DRIFT,34,30,22,0.062714503454915,0.7058823529411765,0.1453668039977489,-0.1006352323647329
PRIMARY,STAGE_ENTRY_RUSH,130,ERA_2022_2024,DRIFT,RUSH,11,8,9,0.1059221926126181,0.8181818181818182,0.1966842288565056,-0.081716842067393
PRIMARY,STAGE_ENTRY_RUSH,130,ERA_2022_2024,DRIFT,SCATTER,1,1,1,-0.0841811455944889,0.0,0.0258089825338985,-0.1947504497178054
PRIMARY,STAGE_ENTRY_RUSH,130,ERA_2022_2024,SCATTER,CALM,11,10,7,0.14802520813076,0.7272727272727273,0.26095705103315,-0.038442765606074
PRIMARY,STAGE_ENTRY_RUSH,130,ERA_2022_2024,SCATTER,DRIFT,3,3,1,0.5015863114043804,1.0,0.534898231944158,-0.0494184262195701
PRIMARY,STAGE_ENTRY_RUSH,130,ERA_2022_2024,SCATTER,RUSH,5,5,3,0.1479733413263451,0.8,0.2823300249440241,-0.2612479759663808
PRIMARY,STAGE_ENTRY_RUSH,130,ERA_2022_2024,SCATTER,SCATTER,10,5,8,0.0825961407915254,0.8,0.17761031896205198,-0.0946570610233339
PRIMARY,STAGE_ENTRY_RUSH,130,ERA_2025_2026,CALM,CALM,27,17,18,0.1136990143769458,0.7407407407407407,0.2242159296687933,-0.0818628905047795
PRIMARY,STAGE_ENTRY_RUSH,130,ERA_2025_2026,CALM,DRIFT,23,22,15,0.0803144616760738,0.6086956521739131,0.1646383373239575,-0.151227895825008
PRIMARY,STAGE_ENTRY_RUSH,130,ERA_2025_2026,CALM,RUSH,4,4,3,0.07303403699104226,0.75,0.0973224802657879,-0.23447751169374184
PRIMARY,STAGE_ENTRY_RUSH,130,ERA_2025_2026,CALM,SCATTER,5,5,5,0.0439064357374723,0.6,0.2247173893245138,-0.0336596592423257
PRIMARY,STAGE_ENTRY_RUSH,130,ERA_2025_2026,SCATTER,CALM,1,1,1,-0.0327406546614931,0.0,0.013627798694501,-0.0962197924839988
PRIMARY,STAGE_ENTRY_RUSH,130,ERA_2025_2026,SCATTER,DRIFT,1,1,1,-0.1195331371678618,0.0,0.0955482223881081,-0.1332579926231323
PRIMARY,STAGE_ENTRY_RUSH,130,ERA_2025_2026,SCATTER,RUSH,1,1,1,0.0653693852204742,1.0,0.0885586338499759,-0.0852114383382685
PRIMARY,TRANSITION_BREAKING,5,ERA_2013_2015,CALM,CALM,22,18,16,-0.00376129535602835,0.45454545454545453,0.01853294036438695,-0.022667678750319352
PRIMARY,TRANSITION_BREAKING,5,ERA_2013_2015,CALM,DRIFT,7,7,7,-0.0054508237747888,0.42857142857142855,0.0187189249873775,-0.0132717608088244
PRIMARY,TRANSITION_BREAKING,5,ERA_2013_2015,CALM,RUSH,2,2,2,0.01630089114932385,0.5,0.02644106500295505,-0.01442467716871775
PRIMARY,TRANSITION_BREAKING,5,ERA_2013_2015,CALM,SCATTER,5,5,4,0.0091102472191768,0.6,0.0371194503877776,-0.0118504512258427
PRIMARY,TRANSITION_BREAKING,5,ERA_2013_2015,SCATTER,CALM,8,8,8,0.008846938223028001,0.625,0.0229450092238137,-0.01722027081412705
PRIMARY,TRANSITION_BREAKING,5,ERA_2013_2015,SCATTER,DRIFT,3,3,2,-0.0135818895350221,0.3333333333333333,0.0025754120392706,-0.0234926283310044
PRIMARY,TRANSITION_BREAKING,5,ERA_2013_2015,SCATTER,SCATTER,27,24,16,0.0130717547247747,0.5925925925925926,0.023537496143287,-0.0292308037490037
PRIMARY,TRANSITION_BREAKING,5,ERA_2016_2018,CALM,CALM,36,28,14,0.0036333432380543,0.5833333333333334,0.0259964784178712,-0.0218182037846361
PRIMARY,TRANSITION_BREAKING,5,ERA_2016_2018,CALM,DRIFT,16,13,10,0.018792300752571253,0.875,0.02961470272428455,-0.007768100703951401
PRIMARY,TRANSITION_BREAKING,5,ERA_2016_2018,CALM,SCATTER,10,9,7,0.0034584883580640498,0.6,0.0188019118007292,-0.00851855844823835
PRIMARY,TRANSITION_BREAKING,5,ERA_2016_2018,DRIFT,CALM,15,13,10,0.0124925350773867,0.7333333333333333,0.0210592265739213,-0.0055049401340731
PRIMARY,TRANSITION_BREAKING,5,ERA_2016_2018,DRIFT,DRIFT,25,19,16,0.0038003882600776,0.52,0.0120324800259652,-0.0219571805016121
PRIMARY,TRANSITION_BREAKING,5,ERA_2016_2018,DRIFT,RUSH,1,1,1,0.0211689099672522,1.0,0.0233660129784354,-0.0007987957598285
PRIMARY,TRANSITION_BREAKING,5,ERA_2016_2018,DRIFT,SCATTER,4,4,3,0.0034741516017987497,0.5,0.01520320361537845,-0.00694578726777915
PRIMARY,TRANSITION_BREAKING,5,ERA_2016_2018,SCATTER,CALM,6,5,6,-0.034582547478960904,0.3333333333333333,0.019480277079191602,-0.0570599823983036
PRIMARY,TRANSITION_BREAKING,5,ERA_2016_2018,SCATTER,FLEE,4,4,4,-0.0033988472124457988,0.5,0.026929166583239253,-0.0379702298644153
PRIMARY,TRANSITION_BREAKING,5,ERA_2016_2018,SCATTER,SCATTER,24,19,9,0.002637064414993808,0.5,0.0214644860174564,-0.034720911526785345
PRIMARY,TRANSITION_BREAKING,5,ERA_2019_2021,CALM,CALM,35,27,25,0.0016872001798258,0.5142857142857142,0.0235633815280846,-0.0222579953610121
PRIMARY,TRANSITION_BREAKING,5,ERA_2019_2021,CALM,DRIFT,28,26,18,0.01244078504939135,0.6071428571428571,0.02533924509677505,-0.0113974598021683
PRIMARY,TRANSITION_BREAKING,5,ERA_2019_2021,CALM,RUSH,2,2,2,0.041664479153250854,1.0,0.05642477838174945,-0.00476233479345595
PRIMARY,TRANSITION_BREAKING,5,ERA_2019_2021,CALM,SCATTER,19,17,10,0.0137410973905938,0.6842105263157895,0.0259934709826124,-0.0159163136057863
PRIMARY,TRANSITION_BREAKING,5,ERA_2019_2021,DRIFT,CALM,11,10,9,0.014742572144557,0.6363636363636364,0.0222598269350526,-0.0162708945085732
PRIMARY,TRANSITION_BREAKING,5,ERA_2019_2021,DRIFT,DRIFT,17,16,10,-0.0129870253228503,0.47058823529411764,0.0214197105698465,-0.0256047075592168
PRIMARY,TRANSITION_BREAKING,5,ERA_2019_2021,DRIFT,SCATTER,2,2,2,0.04325416614650575,1.0,0.044385439649860595,-0.00989313060386845
PRIMARY,TRANSITION_BREAKING,5,ERA_2019_2021,FLEE,FLEE,5,5,1,0.2078626244146022,1.0,0.2874057686377915,-0.0532749376527842
PRIMARY,TRANSITION_BREAKING,5,ERA_2019_2021,FLEE,SCATTER,4,4,1,0.0704525354824272,1.0,0.12443578430445976,-0.04723877824442325
PRIMARY,TRANSITION_BREAKING,5,ERA_2019_2021,SCATTER,CALM,4,4,3,0.00714131751068755,0.5,0.02797765511751175,-0.0212404851025835
PRIMARY,TRANSITION_BREAKING,5,ERA_2019_2021,SCATTER,FLEE,1,1,1,-0.0672387156235216,0.0,0.0486412163069249,-0.1559369490103123
PRIMARY,TRANSITION_BREAKING,5,ERA_2019_2021,SCATTER,SCATTER,11,10,4,-0.0189285604086911,0.36363636363636365,0.0680951257773276,-0.0603641902981748
PRIMARY,TRANSITION_BREAKING,5,ERA_2022_2024,CALM,CALM,31,27,20,0.0051663277204831,0.6129032258064516,0.0284321138550711,-0.0166807624540694
PRIMARY,TRANSITION_BREAKING,5,ERA_2022_2024,CALM,DRIFT,11,10,8,-0.0088525026229991,0.45454545454545453,0.0174771293659259,-0.0278342856739006
PRIMARY,TRANSITION_BREAKING,5,ERA_2022_2024,CALM,SCATTER,9,8,7,-0.0239776304003026,0.3333333333333333,0.0165011768859213,-0.026948981195988
PRIMARY,TRANSITION_BREAKING,5,ERA_2022_2024,DRIFT,CALM,9,9,8,0.016834365815562,0.7777777777777778,0.0332377627241342,-0.0164687748014492
PRIMARY,TRANSITION_BREAKING,5,ERA_2022_2024,DRIFT,DRIFT,12,11,7,-0.0023760863236767,0.4166666666666667,0.0157577802983632,-0.0350092661530477
PRIMARY,TRANSITION_BREAKING,5,ERA_2022_2024,DRIFT,SCATTER,2,2,2,-0.0004580855934811501,0.5,0.0178399706709606,-0.0171532999961052
PRIMARY,TRANSITION_BREAKING,5,ERA_2022_2024,SCATTER,CALM,16,15,10,0.0014959508192525003,0.5,0.039744977600286,-0.02076307210051185
PRIMARY,TRANSITION_BREAKING,5,ERA_2022_2024,SCATTER,DRIFT,2,2,2,0.0005118370015620502,0.5,0.022485329097989098,-0.02630535216774265
PRIMARY,TRANSITION_BREAKING,5,ERA_2022_2024,SCATTER,RUSH,2,2,2,0.08876805642399466,1.0,0.1070218171383705,-0.03505378987013365
PRIMARY,TRANSITION_BREAKING,5,ERA_2022_2024,SCATTER,SCATTER,23,19,15,0.0006591937191249,0.5217391304347826,0.0257741754951876,-0.0176652354056117
PRIMARY,TRANSITION_BREAKING,5,ERA_2025_2026,CALM,CALM,42,32,25,-0.0104875560854495,0.4523809523809524,0.02044273471798425,-0.01887269887044625
PRIMARY,TRANSITION_BREAKING,5,ERA_2025_2026,CALM,DRIFT,10,10,9,0.015248029725332849,0.7,0.033059974628128444,-0.01785955029949845
PRIMARY,TRANSITION_BREAKING,5,ERA_2025_2026,CALM,RUSH,2,2,2,0.035261106543131304,1.0,0.0658748166142878,-0.006906451908898501
PRIMARY,TRANSITION_BREAKING,5,ERA_2025_2026,CALM,SCATTER,13,12,10,0.0004690872181782,0.5384615384615384,0.0229912541641332,-0.0129023002770986
PRIMARY,TRANSITION_BREAKING,5,ERA_2025_2026,DRIFT,SCATTER,1,1,1,-0.0169874414953795,0.0,0.044032982316418,-0.0264175556532414
PRIMARY,TRANSITION_BREAKING,5,ERA_2025_2026,SCATTER,CALM,2,2,1,0.050641940014309356,1.0,0.0778354806988288,-0.0118365028659652
PRIMARY,TRANSITION_BREAKING,5,ERA_2025_2026,SCATTER,SCATTER,2,2,2,0.060214689546995,1.0,0.06966620747666825,-0.009181467063445
PRIMARY,TRANSITION_BREAKING,10,ERA_2013_2015,CALM,CALM,22,18,16,-0.005126688793521099,0.5,0.027888241580230802,-0.0322751030337574
PRIMARY,TRANSITION_BREAKING,10,ERA_2013_2015,CALM,DRIFT,7,7,7,-0.011562315564262,0.2857142857142857,0.0187189249873775,-0.0209759547691653
PRIMARY,TRANSITION_BREAKING,10,ERA_2013_2015,CALM,RUSH,2,2,2,0.0011892447543741,0.5,0.0274184708579422,-0.016822614065453052
PRIMARY,TRANSITION_BREAKING,10,ERA_2013_2015,CALM,SCATTER,5,5,4,0.0193814891325292,0.6,0.0372863841538164,-0.0196967177991951
