queue_id,priority,event_id,cik,accession_number,filing_date,matched_items,prior_identity_status,primary_document_url,collection_status,source_sha256,extracted_symbols,adjudication_status
IDENTITY-0000086521-13-000043,P2_LONG_HISTORY,SEC8K-0000086521-13-000043,0001032208,0000086521-13-000043,2013-06-07,2.06,UNMAPPED,https://www.sec.gov/Archives/edgar/data/1032208/000008652113000043/sre8k06072013.htm,PENDING,,,PENDING
IDENTITY-0001039684-13-000056,P2_LONG_HISTORY,SEC8K-0001039684-13-000056,0001039684,0001039684-13-000056,2013-06-11,2.05,UNMAPPED,https://www.sec.gov/Archives/edgar/data/1039684/000103968413000056/newsreleasebyoneokincdated.htm,PENDING,,,PENDING
IDENTITY-0001193125-13-254885,P2_LONG_HISTORY,SEC8K-0001193125-13-254885,0001109357,0001193125-13-254885,2013-06-11,2.06,UNMAPPED,https://www.sec.gov/Archives/edgar/data/1109357/000119312513254885/d552573d8k.htm,PENDING,,,PENDING
IDENTITY-0001193125-13-264167,P2_LONG_HISTORY,SEC8K-0001193125-13-264167,0000898293,0001193125-13-264167,2013-06-19,2.05,UNMAPPED,https://www.sec.gov/Archives/edgar/data/898293/000119312513264167/d551238d8k.htm,PENDING,,,PENDING
IDENTITY-0001193125-13-264565,P2_LONG_HISTORY,SEC8K-0001193125-13-264565,0000898293,0001193125-13-264565,2013-06-20,2.05,UNMAPPED,https://www.sec.gov/Archives/edgar/data/898293/000119312513264565/d551238d8ka.htm,PENDING,,,PENDING
IDENTITY-0001031296-13-000028,P2_LONG_HISTORY,SEC8K-0001031296-13-000028,0001031296,0001031296-13-000028,2013-07-09,2.05|2.06,UNMAPPED,https://www.sec.gov/Archives/edgar/data/1031296/000103129613000028/fe8-kdated782013.htm,PENDING,,,PENDING
IDENTITY-0000004904-13-000064,P2_LONG_HISTORY,SEC8K-0000004904-13-000064,0000004904,0000004904-13-000064,2013-07-11,2.06,UNMAPPED,https://www.sec.gov/Archives/edgar/data/4904/000000490413000064/opco8k072013.htm,PENDING,,,PENDING
IDENTITY-0001104659-13-058951,P2_LONG_HISTORY,SEC8K-0001104659-13-058951,0001326160,0001104659-13-058951,2013-08-01,2.06,UNMAPPED,https://www.sec.gov/Archives/edgar/data/1326160/000110465913058951/a13-17779_18k.htm,PENDING,,,PENDING
IDENTITY-0001193125-13-335218,P2_LONG_HISTORY,SEC8K-0001193125-13-335218,0000858877,0001193125-13-335218,2013-08-15,2.05,UNMAPPED,https://www.sec.gov/Archives/edgar/data/858877/000119312513335218/d585289d8k.htm,PENDING,,,PENDING
IDENTITY-0001031296-13-000038,P2_LONG_HISTORY,SEC8K-0001031296-13-000038,0001031296,0001031296-13-000038,2013-08-21,2.06,UNMAPPED,https://www.sec.gov/Archives/edgar/data/1031296/000103129613000038/a8-kdatedaugust212013.htm,PENDING,,,PENDING
IDENTITY-0000065984-13-000192,P2_LONG_HISTORY,SEC8K-0000065984-13-000192,0000065984,0000065984-13-000192,2013-08-27,2.06,UNMAPPED,https://www.sec.gov/Archives/edgar/data/65984/000006598413000192/a05813.htm,PENDING,,,PENDING
IDENTITY-0001501585-13-000029,P2_LONG_HISTORY,SEC8K-0001501585-13-000029,0001501585,0001501585-13-000029,2013-09-04,2.05,UNMAPPED,https://www.sec.gov/Archives/edgar/data/1501585/000150158513000029/form8-k.htm,PENDING,,,PENDING
IDENTITY-0001193125-13-378493,P2_LONG_HISTORY,SEC8K-0001193125-13-378493,0000898293,0001193125-13-378493,2013-09-25,2.05,UNMAPPED,https://www.sec.gov/Archives/edgar/data/898293/000119312513378493/d602863d8ka.htm,PENDING,,,PENDING
IDENTITY-0000310158-13-000006,P2_LONG_HISTORY,SEC8K-0000310158-13-000006,0000310158,0000310158-13-000006,2013-10-01,2.05,UNMAPPED,https://www.sec.gov/Archives/edgar/data/310158/000031015813000006/form8-k.htm,PENDING,,,PENDING
IDENTITY-0000004904-13-000076,P2_LONG_HISTORY,SEC8K-0000004904-13-000076,0000004904,0000004904-13-000076,2013-10-03,2.06,UNMAPPED,https://www.sec.gov/Archives/edgar/data/4904/000000490413000076/swepco8k102013.htm,PENDING,,,PENDING
IDENTITY-0001031296-13-000049,P2_LONG_HISTORY,SEC8K-0001031296-13-000049,0001031296,0001031296-13-000049,2013-10-04,2.06,UNMAPPED,https://www.sec.gov/Archives/edgar/data/1031296/000103129613000049/a8-kdatedseptember302013.htm,PENDING,,,PENDING
IDENTITY-0001193125-13-394316,P2_LONG_HISTORY,SEC8K-0001193125-13-394316,0001097864,0001193125-13-394316,2013-10-08,2.05,UNMAPPED,https://www.sec.gov/Archives/edgar/data/1097864/000119312513394316/d610038d8k.htm,PENDING,,,PENDING
IDENTITY-0001274494-13-000046,P2_LONG_HISTORY,SEC8K-0001274494-13-000046,0001274494,0001274494-13-000046,2013-10-09,2.05|2.06,UNMAPPED,https://www.sec.gov/Archives/edgar/data/1274494/000127449413000046/mesa8-k.htm,PENDING,,,PENDING
IDENTITY-0000063754-13-000035,P2_LONG_HISTORY,SEC8K-0000063754-13-000035,0000063754,0000063754-13-000035,2013-10-17,2.05,UNMAPPED,https://www.sec.gov/Archives/edgar/data/63754/000006375413000035/a8-kxoct172013.htm,PENDING,,,PENDING
IDENTITY-0001193125-13-403293,P2_LONG_HISTORY,SEC8K-0001193125-13-403293,0001466258,0001193125-13-403293,2013-10-18,2.06,UNMAPPED,https://www.sec.gov/Archives/edgar/data/1466258/000119312513403293/d614073d8k.htm,PENDING,,,PENDING
IDENTITY-0000885725-13-000041,P2_LONG_HISTORY,SEC8K-0000885725-13-000041,0000885725,0000885725-13-000041,2013-10-23,2.05,UNMAPPED,https://www.sec.gov/Archives/edgar/data/885725/000088572513000041/a2014restructuringprogram.htm,PENDING,,,PENDING
IDENTITY-0000875320-13-000042,P2_LONG_HISTORY,SEC8K-0000875320-13-000042,0000875320,0000875320-13-000042,2013-10-29,2.05,UNMAPPED,https://www.sec.gov/Archives/edgar/data/875320/000087532013000042/oct292013_form8-k.htm,PENDING,,,PENDING
IDENTITY-0001104659-13-081900,P2_LONG_HISTORY,SEC8K-0001104659-13-081900,0000723125,0001104659-13-081900,2013-11-07,2.04,UNMAPPED,https://www.sec.gov/Archives/edgar/data/723125/000110465913081900/a13-23704_18k.htm,PENDING,,,PENDING
IDENTITY-0000065984-13-000251,P2_LONG_HISTORY,SEC8K-0000065984-13-000251,0000065984,0000065984-13-000251,2013-12-23,2.06,UNMAPPED,https://www.sec.gov/Archives/edgar/data/65984/000006598413000251/a07013.htm,PENDING,,,PENDING
IDENTITY-0001104659-13-091983,P2_LONG_HISTORY,SEC8K-0001104659-13-091983,0000018230,0001104659-13-091983,2013-12-23,2.05,UNMAPPED,https://www.sec.gov/Archives/edgar/data/18230/000110465913091983/a13-26817_18k.htm,PENDING,,,PENDING
IDENTITY-0000097476-14-000004,P2_LONG_HISTORY,SEC8K-0000097476-14-000004,0000097476,0000097476-14-000004,2014-01-21,2.05,UNMAPPED,https://www.sec.gov/Archives/edgar/data/97476/000009747614000004/d8k01212014.htm,PENDING,,,PENDING
IDENTITY-0000875320-14-000007,P2_LONG_HISTORY,SEC8K-0000875320-14-000007,0000875320,0000875320-14-000007,2014-01-29,2.06,UNMAPPED,https://www.sec.gov/Archives/edgar/data/875320/000087532014000007/form8-ker2013xq4.htm,PENDING,,,PENDING
IDENTITY-0001039684-14-000010,P2_LONG_HISTORY,SEC8K-0001039684-14-000010,0001039684,0001039684-14-000010,2014-02-05,2.04,UNMAPPED,https://www.sec.gov/Archives/edgar/data/1039684/000103968414000010/onegasseparation.htm,PENDING,,,PENDING
IDENTITY-0001193125-14-049582,P2_LONG_HISTORY,SEC8K-0001193125-14-049582,0000077476,0001193125-14-049582,2014-02-13,2.05|2.06,UNMAPPED,https://www.sec.gov/Archives/edgar/data/77476/000119312514049582/d674465d8k.htm,PENDING,,,PENDING
IDENTITY-0001104659-14-010992,P2_LONG_HISTORY,SEC8K-0001104659-14-010992,0001326160,0001104659-14-010992,2014-02-18,2.06,UNMAPPED,https://www.sec.gov/Archives/edgar/data/1326160/000110465914010992/a14-6143_18k.htm,PENDING,,,PENDING
IDENTITY-0000075677-14-000014,P2_LONG_HISTORY,SEC8K-0000075677-14-000014,0000075677,0000075677-14-000014,2014-03-26,2.05|2.06,UNMAPPED,https://www.sec.gov/Archives/edgar/data/75677/000007567714000014/a8-k3x26x2014.htm,PENDING,,,PENDING
IDENTITY-0001193125-14-167640,P2_LONG_HISTORY,SEC8K-0001193125-14-167640,0001140536,0001193125-14-167640,2014-04-29,2.05,UNMAPPED,https://www.sec.gov/Archives/edgar/data/1140536/000119312514167640/d716156d8k.htm,PENDING,,,PENDING
IDENTITY-0001090872-14-000019,P2_LONG_HISTORY,SEC8K-0001090872-14-000019,0001090872,0001090872-14-000019,2014-06-12,2.04,UNMAPPED,https://www.sec.gov/Archives/edgar/data/1090872/000109087214000019/form8-k2015noteredemption.htm,PENDING,,,PENDING
IDENTITY-0001157523-14-002613,P2_LONG_HISTORY,SEC8K-0001157523-14-002613,0001116132,0001157523-14-002613,2014-06-19,2.05|2.06,UNMAPPED,https://www.sec.gov/Archives/edgar/data/1116132/000115752314002613/a50889786.htm,PENDING,,,PENDING
IDENTITY-0001157523-14-002741,P2_LONG_HISTORY,SEC8K-0001157523-14-002741,0001116132,0001157523-14-002741,2014-07-02,2.05|2.06,UNMAPPED,https://www.sec.gov/Archives/edgar/data/1116132/000115752314002741/a50897597.htm,PENDING,,,PENDING
IDENTITY-0001104659-14-050793,P2_LONG_HISTORY,SEC8K-0001104659-14-050793,0000740260,0001104659-14-050793,2014-07-09,4.02,UNMAPPED,https://www.sec.gov/Archives/edgar/data/740260/000110465914050793/a14-16895_18k.htm,PENDING,,,PENDING
IDENTITY-0001157523-14-002855,P2_LONG_HISTORY,SEC8K-0001157523-14-002855,0001116132,0001157523-14-002855,2014-07-17,2.05,UNMAPPED,https://www.sec.gov/Archives/edgar/data/1116132/000115752314002855/a50906673.htm,PENDING,,,PENDING
IDENTITY-0001193125-14-271285,P2_LONG_HISTORY,SEC8K-0001193125-14-271285,0000789019,0001193125-14-271285,2014-07-17,2.05,UNMAPPED,https://www.sec.gov/Archives/edgar/data/789019/000119312514271285/d758424d8k.htm,PENDING,,,PENDING
IDENTITY-0001243786-14-000007,P2_LONG_HISTORY,SEC8K-0001243786-14-000007,0001285785,0001243786-14-000007,2014-07-23,2.06,UNMAPPED,https://www.sec.gov/Archives/edgar/data/1285785/000124378614000007/form8-kcarlsbad.htm,PENDING,,,PENDING
IDENTITY-0001193125-14-284628,P2_LONG_HISTORY,SEC8K-0001193125-14-284628,0000318154,0001193125-14-284628,2014-07-29,2.05,UNMAPPED,https://www.sec.gov/Archives/edgar/data/318154/000119312514284628/d765326d8k.htm,PENDING,,,PENDING
IDENTITY-0001193125-14-308733,P2_LONG_HISTORY,SEC8K-0001193125-14-308733,0000858877,0001193125-14-308733,2014-08-14,2.05,UNMAPPED,https://www.sec.gov/Archives/edgar/data/858877/000119312514308733/d772750d8k.htm,PENDING,,,PENDING
IDENTITY-0001299933-14-001452,P2_LONG_HISTORY,SEC8K-0001299933-14-001452,0000040704,0001299933-14-001452,2014-09-18,2.05,UNMAPPED,https://www.sec.gov/Archives/edgar/data/40704/000129993314001452/htm_50516.htm,PENDING,,,PENDING
IDENTITY-0001090872-14-000030,P2_LONG_HISTORY,SEC8K-0001090872-14-000030,0001090872,0001090872-14-000030,2014-09-19,2.04,UNMAPPED,https://www.sec.gov/Archives/edgar/data/1090872/000109087214000030/form8k2017notespartialrede.htm,PENDING,,,PENDING
IDENTITY-0001193125-14-347186,P2_LONG_HISTORY,SEC8K-0001193125-14-347186,0000049071,0001193125-14-347186,2014-09-19,2.04,UNMAPPED,https://www.sec.gov/Archives/edgar/data/49071/000119312514347186/d792515d8k.htm,PENDING,,,PENDING
IDENTITY-0001206774-14-002865,P2_LONG_HISTORY,SEC8K-0001206774-14-002865,0000021076,0001206774-14-002865,2014-09-22,2.05|2.06,UNMAPPED,https://www.sec.gov/Archives/edgar/data/21076/000120677414002865/clorox_8k.htm,PENDING,,,PENDING
IDENTITY-0001299933-14-001511,P2_LONG_HISTORY,SEC8K-0001299933-14-001511,0000040704,0001299933-14-001511,2014-09-30,2.05,UNMAPPED,https://www.sec.gov/Archives/edgar/data/40704/000129993314001511/htm_50575.htm,PENDING,,,PENDING
IDENTITY-0001193125-14-373863,P2_LONG_HISTORY,SEC8K-0001193125-14-373863,0000002488,0001193125-14-373863,2014-10-16,2.05,UNMAPPED,https://www.sec.gov/Archives/edgar/data/2488/000119312514373863/d805390d8k.htm,PENDING,,,PENDING
IDENTITY-0000055785-14-000086,P2_LONG_HISTORY,SEC8K-0000055785-14-000086,0000055785,0000055785-14-000086,2014-10-21,2.05,UNMAPPED,https://www.sec.gov/Archives/edgar/data/55785/000005578514000086/kmb_2014x3q8k.htm,PENDING,,,PENDING
IDENTITY-0001157523-14-004066,P2_LONG_HISTORY,SEC8K-0001157523-14-004066,0000021665,0001157523-14-004066,2014-10-24,2.05,UNMAPPED,https://www.sec.gov/Archives/edgar/data/21665/000115752314004066/a50968522.htm,PENDING,,,PENDING
IDENTITY-0001193125-14-384251,P2_LONG_HISTORY,SEC8K-0001193125-14-384251,0000318154,0001193125-14-384251,2014-10-28,2.05,UNMAPPED,https://www.sec.gov/Archives/edgar/data/318154/000119312514384251/d811787d8k.htm,PENDING,,,PENDING
IDENTITY-0000849399-14-000006,P2_LONG_HISTORY,SEC8K-0000849399-14-000006,0000849399,0000849399-14-000006,2014-11-05,2.05,UNMAPPED,https://www.sec.gov/Archives/edgar/data/849399/000084939914000006/q2fy158-kshell.htm,PENDING,,,PENDING
IDENTITY-0001193125-14-430607,P2_LONG_HISTORY,SEC8K-0001193125-14-430607,0000087347,0001193125-14-430607,2014-12-02,2.06,UNMAPPED,https://www.sec.gov/Archives/edgar/data/87347/000119312514430607/d829373d8k.htm,PENDING,,,PENDING
IDENTITY-0001104659-14-088083,P2_LONG_HISTORY,SEC8K-0001104659-14-088083,0000765880,0001104659-14-088083,2014-12-22,2.06,UNMAPPED,https://www.sec.gov/Archives/edgar/data/765880/000110465914088083/a14-26604_18k.htm,PENDING,,,PENDING
IDENTITY-0001193125-14-452888,P2_LONG_HISTORY,SEC8K-0001193125-14-452888,0001050915,0001193125-14-452888,2014-12-23,2.06,UNMAPPED,https://www.sec.gov/Archives/edgar/data/1050915/000119312514452888/d842484d8k.htm,PENDING,,,PENDING
IDENTITY-0001299933-15-000046,P2_LONG_HISTORY,SEC8K-0001299933-15-000046,0000040704,0001299933-15-000046,2015-01-08,2.05,UNMAPPED,https://www.sec.gov/Archives/edgar/data/40704/000129993315000046/htm_51103.htm,PENDING,,,PENDING
IDENTITY-0001104659-15-005296,P2_LONG_HISTORY,SEC8K-0001104659-15-005296,0001022671,0001104659-15-005296,2015-01-29,2.06,UNMAPPED,https://www.sec.gov/Archives/edgar/data/1022671/000110465915005296/a15-3345_18k.htm,PENDING,,,PENDING
IDENTITY-0000072903-15-000021,P2_LONG_HISTORY,SEC8K-0000072903-15-000021,0000072903,0000072903-15-000021,2015-03-12,2.06,UNMAPPED,https://www.sec.gov/Archives/edgar/data/72903/000007290315000021/a8-k3x12x2015assetimpairme.htm,PENDING,,,PENDING
IDENTITY-0000764478-15-000012,P2_LONG_HISTORY,SEC8K-0000764478-15-000012,0000764478,0000764478-15-000012,2015-03-30,2.05,UNMAPPED,https://www.sec.gov/Archives/edgar/data/764478/000076447815000012/bby8-k32815.htm,PENDING,,,PENDING
IDENTITY-0001104659-15-023655,P2_LONG_HISTORY,SEC8K-0001104659-15-023655,0000765880,0001104659-15-023655,2015-03-30,2.06,UNMAPPED,https://www.sec.gov/Archives/edgar/data/765880/000110465915023655/a15-8190_18k.htm,PENDING,,,PENDING
IDENTITY-0000040545-15-000036,P2_LONG_HISTORY,SEC8K-0000040545-15-000036,0000040545,0000040545-15-000036,2015-04-10,2.05,UNMAPPED,https://www.sec.gov/Archives/edgar/data/40545/000004054515000036/ge8kpkh0415.htm,PENDING,,,PENDING
IDENTITY-0000079879-15-000018,P2_LONG_HISTORY,SEC8K-0000079879-15-000018,0000079879,0000079879-15-000018,2015-04-16,2.05,UNMAPPED,https://www.sec.gov/Archives/edgar/data/79879/000007987915000018/a1q2015earningsrelease.htm,PENDING,,,PENDING
IDENTITY-0000063754-15-000032,P2_LONG_HISTORY,SEC8K-0000063754-15-000032,0000063754,0000063754-15-000032,2015-04-20,2.05,UNMAPPED,https://www.sec.gov/Archives/edgar/data/63754/000006375415000032/a8-kxmkcapril202015emea.htm,PENDING,,,PENDING
IDENTITY-0001091667-15-000073,P2_LONG_HISTORY,SEC8K-0001091667-15-000073,0001091667,0001091667-15-000073,2015-04-22,2.04,UNMAPPED,https://www.sec.gov/Archives/edgar/data/1091667/000109166715000073/chtr421158k.htm,PENDING,,,PENDING
IDENTITY-0000779152-15-000021,P2_LONG_HISTORY,SEC8K-0000779152-15-000021,0000779152,0000779152-15-000021,2015-05-07,4.02,UNMAPPED,https://www.sec.gov/Archives/edgar/data/779152/000077915215000021/jkhy-562015x8krestate.htm,PENDING,,,PENDING
IDENTITY-0001181431-15-008082,P2_LONG_HISTORY,SEC8K-0001181431-15-008082,0001267238,0001181431-15-008082,2015-06-10,2.05,UNMAPPED,https://www.sec.gov/Archives/edgar/data/1267238/000118143115008082/rrd425603.htm,PENDING,,,PENDING
IDENTITY-0001193125-15-229502,P2_LONG_HISTORY,SEC8K-0001193125-15-229502,0000035527,0001193125-15-229502,2015-06-22,2.05|2.06,UNMAPPED,https://www.sec.gov/Archives/edgar/data/35527/000119312515229502/d947003d8k.htm,PENDING,,,PENDING
IDENTITY-0001104659-15-047286,P2_LONG_HISTORY,SEC8K-0001104659-15-047286,0000765880,0001104659-15-047286,2015-06-24,2.06,UNMAPPED,https://www.sec.gov/Archives/edgar/data/765880/000110465915047286/a15-14649_18k.htm,PENDING,,,PENDING
IDENTITY-0001299933-15-000992,P2_LONG_HISTORY,SEC8K-0001299933-15-000992,0000040704,0001299933-15-000992,2015-06-25,2.05,UNMAPPED,https://www.sec.gov/Archives/edgar/data/40704/000129993315000992/htm_52046.htm,PENDING,,,PENDING
IDENTITY-0000319201-15-000038,P2_LONG_HISTORY,SEC8K-0000319201-15-000038,0000319201,0000319201-15-000038,2015-06-26,2.05,UNMAPPED,https://www.sec.gov/Archives/edgar/data/319201/000031920115000038/form8-kaitems205and701.htm,PENDING,,,PENDING
IDENTITY-0001193125-15-239493,P2_LONG_HISTORY,SEC8K-0001193125-15-239493,0000096021,0001193125-15-239493,2015-06-29,2.04,UNMAPPED,https://www.sec.gov/Archives/edgar/data/96021/000119312515239493/d44361d8k.htm,PENDING,,,PENDING
IDENTITY-0001193125-15-243668,P2_LONG_HISTORY,SEC8K-0001193125-15-243668,0001111711,0001193125-15-243668,2015-07-02,2.05,UNMAPPED,https://www.sec.gov/Archives/edgar/data/1111711/000119312515243668/d116426d8k.htm,PENDING,,,PENDING
IDENTITY-0000040545-15-000076,P2_LONG_HISTORY,SEC8K-0000040545-15-000076,0000040545,0000040545-15-000076,2015-07-06,2.06,UNMAPPED,https://www.sec.gov/Archives/edgar/data/40545/000004054515000076/ge8k062915.htm,PENDING,,,PENDING
IDENTITY-0001299933-15-001096,P2_LONG_HISTORY,SEC8K-0001299933-15-001096,0000040704,0001299933-15-001096,2015-07-16,2.05,UNMAPPED,https://www.sec.gov/Archives/edgar/data/40704/000129993315001096/htm_52152.htm,PENDING,,,PENDING
IDENTITY-0001104659-15-064389,P2_LONG_HISTORY,SEC8K-0001104659-15-064389,0001137789,0001104659-15-064389,2015-09-10,2.05,UNMAPPED,https://www.sec.gov/Archives/edgar/data/1137789/000110465915064389/a15-19227_18k.htm,PENDING,,,PENDING
IDENTITY-0001104659-15-065441,P2_LONG_HISTORY,SEC8K-0001104659-15-065441,0000765880,0001104659-15-065441,2015-09-16,2.06,UNMAPPED,https://www.sec.gov/Archives/edgar/data/765880/000110465915065441/a15-19754_18k.htm,PENDING,,,PENDING
IDENTITY-0001193125-15-320831,P2_LONG_HISTORY,SEC8K-0001193125-15-320831,0000047217,0001193125-15-320831,2015-09-16,2.05,UNMAPPED,https://www.sec.gov/Archives/edgar/data/47217/000119312515320831/d92008d8k.htm,PENDING,,,PENDING
IDENTITY-0000018230-15-000301,P2_LONG_HISTORY,SEC8K-0000018230-15-000301,0000018230,0000018230-15-000301,2015-09-24,2.05,UNMAPPED,https://www.sec.gov/Archives/edgar/data/18230/000001823015000301/caterpillarform8k_septembe.htm,PENDING,,,PENDING
IDENTITY-0000002488-15-000055,P2_LONG_HISTORY,SEC8K-0000002488-15-000055,0000002488,0000002488-15-000055,2015-10-01,2.05,UNMAPPED,https://www.sec.gov/Archives/edgar/data/2488/000000248815000055/a201510018-kitem205restruc.htm,PENDING,,,PENDING
IDENTITY-0001157523-15-003290,P2_LONG_HISTORY,SEC8K-0001157523-15-003290,0000029534,0001157523-15-003290,2015-10-13,2.05,UNMAPPED,https://www.sec.gov/Archives/edgar/data/29534/000115752315003290/a51199630.htm,PENDING,,,PENDING
IDENTITY-0000875045-15-000032,P2_LONG_HISTORY,SEC8K-0000875045-15-000032,0000875045,0000875045-15-000032,2015-10-21,2.05,UNMAPPED,https://www.sec.gov/Archives/edgar/data/875045/000087504515000032/q32015earnings8-k.htm,PENDING,,,PENDING
IDENTITY-0001193125-15-350900,P2_LONG_HISTORY,SEC8K-0001193125-15-350900,0001286681,0001193125-15-350900,2015-10-22,2.04,UNMAPPED,https://www.sec.gov/Archives/edgar/data/1286681/000119312515350900/d51248d8k.htm,PENDING,,,PENDING
IDENTITY-0001299933-15-001564,P2_LONG_HISTORY,SEC8K-0001299933-15-001564,0000040704,0001299933-15-001564,2015-10-29,2.05,UNMAPPED,https://www.sec.gov/Archives/edgar/data/40704/000129993315001564/htm_52617.htm,PENDING,,,PENDING
IDENTITY-0001157523-15-003580,P2_LONG_HISTORY,SEC8K-0001157523-15-003580,0000021665,0001157523-15-003580,2015-10-30,2.05,UNMAPPED,https://www.sec.gov/Archives/edgar/data/21665/000115752315003580/a51212651.htm,PENDING,,,PENDING
IDENTITY-0000827052-15-000188,P2_LONG_HISTORY,SEC8K-0000827052-15-000188,0000827052,0000827052-15-000188,2015-11-09,2.06,UNMAPPED,https://www.sec.gov/Archives/edgar/data/827052/000082705215000188/eix-sceform8xkre2015grcfin.htm,PENDING,,,PENDING
IDENTITY-0001193125-15-380906,P2_LONG_HISTORY,SEC8K-0001193125-15-380906,0001324424,0001193125-15-380906,2015-11-18,2.05,UNMAPPED,https://www.sec.gov/Archives/edgar/data/1324424/000119312515380906/d37647d8k.htm,PENDING,,,PENDING
IDENTITY-0000040545-15-000126,P2_LONG_HISTORY,SEC8K-0000040545-15-000126,0000040545,0000040545-15-000126,2015-11-30,2.06,UNMAPPED,https://www.sec.gov/Archives/edgar/data/40545/000004054515000126/ge8k113015.htm,PENDING,,,PENDING
IDENTITY-0001193125-15-391663,P2_LONG_HISTORY,SEC8K-0001193125-15-391663,0000087347,0001193125-15-391663,2015-12-01,2.05,UNMAPPED,https://www.sec.gov/Archives/edgar/data/87347/000119312515391663/d42166d8k.htm,PENDING,,,PENDING
IDENTITY-0000936340-15-000194,P2_LONG_HISTORY,SEC8K-0000936340-15-000194,0000936340,0000936340-15-000194,2015-12-17,2.05|2.06,UNMAPPED,https://www.sec.gov/Archives/edgar/data/936340/000093634015000194/a8-kdteenergy121715.htm,PENDING,,,PENDING
